mt-nd1	mt-Nd1
mmp13b	Mmp10
mmp13b	Mmp3
mmp13b	Mmp27
tlcd1	Tlcd1
fancd2	Fancd2
lamb1a	Lamb1
adcy8	Adcy8
spsb4a	Spsb4
srgap3	Srgap3
snca	Snca
PRAG1	Prag1
cdc42bpb	Cdc42bpb
thsd7ba	Thsd7b
TRIM8	Trim8
bckdk	Bckdk
dapp1	Dapp1
tfcp2	Tfcp2
wtap	Wtap
tmem170a	Tmem170
paplnb	Papln
adcy1a	Adcy1
eef2k	Eef2k
slc9a6a	Slc9a6
b3galnt2	B3galnt2
SGPP1	Sgpp1
wdr89	Wdr89
st8sia5	St8sia5
FOXQ1	Foxq1
gmds	Gmds
mrps5	Mrps5
serpinb1l2	Serpinb1b
serpinb1l2	Serpinb1c
serpinb1l2	Serpinb1a
dpp4	Dpp4
fam110d	Fam110d
vps18	Vps18
htr7a	Htr7
robo1	Robo1
pou3f1	Pou3f1
pou3f1	Pou5f2
pou3f1	Pou5f1
alg8	Alg8
dync1li1	Dync1li1
pde6d	Pde6d
kcnc4	Kcnc4
anpeplb	Lvrn
zc4h2	Zc4h2
ttf1	Ttf1
stk40	Stk40
rnf2	Rnf2
sptlc3	Sptlc3
dctpp1	Dctpp1
yrdc	Yrdc
cdc7	Cdc7
stim2b	Stim2
hpdl	Hpdl
vps72a	Vps72
dcaf8	Dcaf8
dcaf8	Dcaf8l
rem2	Rem2
zgc:112052	1600014C10Rik
hhip	Hhip
tmem69	Tmem69
zdhhc12b	Zdhhc12
MSI1	Msi1
atg9a	Atg9a
crabp2b	Crabp2
smo	Smo
vapal	Vapa
wee2	Wee2
il12ba	Il12b
cers2a	Cers2
clint1a	Clint1
pdzk1	Pdzk1
mad2l1	Mad2l1
snrnp27	Snrnp27
col5a1	Col5a1
VDAC2	Vdac2
ints2	Ints2
plxdc2a	Plxdc2
faf2	Faf2
NRXN1	Nrxn1
pigo	Pigo
elac2	Elac2
mrps7	Mrps7
adprs	Adprs
lpar1	Lpar1
dbx1a	Dbx1
mmp28	Mmp28
zgc:153184	Rcsd1
csnk1a1	Csnk1a1
iqcb1	Iqcb1
tmbim1a	Tmbim1
tgfa	Tgfa
NEMF	Nemf
lipeb	Lipe
anapc15	Anapc15
anapc15	Anapc15-ps
kank1b	Kank1
htatsf1	Htatsf1
cyb5d2	Cyb5d2
HAGHL	Haghl
cyb561a3b	Cyb561a3
SPNS2	Spns2
med30	Med30
exoc3l1	Exoc3l
CLASP1	Clasp1
neurl1b	Neurl1b
ern1	Ern2
cabp1a	Cabp1
rimoc1	Rimoc1
hsd11b2	Hsd11b2
smox	Smox
upf3a	Upf3a
lrrc3b	Lrrc3b
her3	Hes3
RASGRP2	Rasgrp2
HES2	Hes2
phactr4a	Phactr4
cadm3	Cadm3
ARSB	Arsb
pgap6	Pgap6
si:cabz01078036.1	Map3k11
ttll12	Ttll12
dnaaf6	Dnaaf6rt
dnaaf6	Dnaaf6
rpgrip1l	Rpgrip1l
crhbp	Crhbp
tmem161a	Tmem161a
si:dkeyp-80c12.4	Itprip
cilp2	Cilp2
pcolcea	Pcolce
hspa14	Hspa14
zdhhc21	Zdhhc21
clec3ba	Clec3b
si:dkey-1d7.3	Tmem132b
si:dkey-1d7.3	Tmem132a
sfxn1	Sfxn1
RILPL1	Rilpl1
gpd1b	Gpd1
jmjd6	Jmjd6
batf	Batf
rbck1	Rbck1
rbck1	Sharpin
NXPH4	Nxph4
comp	Comp
mfap1	Mfap1b
mfap1	Mfap1a
cib1	Cib1
GPAT4	Gpat4
si:dkey-210j14.4	Zfp422
si:dkey-210j14.4	Zfp41
nudt4a	Nudt4
sord	Sord
rfx4	Rfx4
tjp1a	Tjp1
npas1	Npas1
bmal2	Bmal2
igdcc3	Igdcc3
bmp1a	Bmp1
map3k10	Map3k10
erc1a	Erc1
zgc:101016	1110059E24Rik
mtmr6	Mtmr6
lmcd1	Lmcd1
bco1	Bco1
ikbke	Ikbke
chata	Chat
hgfb	Hgf
glsb	Gls
aamdc	Aamdc
MTDH	Mamstr
MTDH	Mtdh
snap25a	Snap25
cspg4ba	Cspg4b
akap17a	Akap17a
slc20a2	Slc20a2
OTOR	Otor
CDH8	Cdh8
nsfl1c	Nsfl1c
gpd2	Gpd2
tmem168b	Tmem168
clmnb	Clmn
NTNG1	Ntng1
tnfsf10	Tnfsf10
mrps31	Mrps31
ttc28	Ttc28
ARHGAP32	Arhgap32
mapre1b	Mapre1
dcst1	Dcst1
THNSL1	Thnsl1
c2cd2l	C2cd2l
zbtb1	Zbtb1
dnaja3b	Dnaja3
abcg4a	Abcg4
CNGA3	Cnga3
slka	Slk
eno2	Eno2
esyt1b	Esyt1
opn5	Opn5
parla	Parl
rnf166	Rnf166
uqcr10	Uqcr10
si:ch211-259k16.3	Ttc9
cacng8a	Cacng8
adpgk	Adpgk
oaz2a	Oaz2
dhx8	Dhx8
myo7ba	Myo7b
sost	Sost
atg3	Atg3
SORCS1	Sorcs1
mtx3	Mtx3
anpepa	Anpep
usp21	Usp21
cdk7	Cdk7
smad4a	Smad4
dgat1a	Dgat1
mafbb	Mafb
kti12	Kti12
gnb4b	Gnb4
RAB29	Rab29
cfap52	Cfap52
fam151b	Fam151b
bap1	Bap1
cfap206	Cfap206
prrg1	Prrg1
galk1	Galk1
ubac1	Ubac1
PER2	Per2
lipia	Liph
hpca	Hpca
fam20b	Fam20b
polr2g	Polr2g
fubp3	Fubp3
moxd1l	Moxd2
surf4	Surf4
trpm1b	Trpm1
sdr42e1	Sdr42e1
pawr	Pawr
tepsin	Tepsin
gstr	Gstt2
gstr	Gstt4
gstr	Gsto2
gstr	Gstt1
gstr	Gstt3
puf60a	Puf60
ubtfl	Ubtfl1
ubtfl	Hmgb4
OlTGF	Tgm6
OlTGF	Tgm7
OlTGF	Tgm5
OlTGF	Epb42
OlTGF	Tgm3
nop10	Nop10
mia	Mia
armt1	Armt1
macrod1	Macrod1
SCML4	Scml4
dnajc9	Dnajc9
grpr	Grpr
BRAT1	Brat1
mir203a	Mir203
slc5a6b	Slc5a6
cdkl5	Cdkl5
dec1a	Bhlhe40
cldn2	Cldn2
vwa1	Vwa1
dlx5a	Dlx5
phka2	Phka2
col1a1b	Col1a1
adamtsl2	Adamtsl2
micos13	Micos13
hlcs	Hlcs
zgc:171929	Ovol2
loxl1	Loxl1
rusf1	Rusf1
fbxo25	Fbxo25
rbm24b	Rbm24
enpep	Enpep
ubiad1	Ubiad1
clstn2a	Clstn2
gabra4	Gabra4
ola-mir-29b-1	Mir29b-2
stat6	Stat6
hnmt	Hnmt
colq	Colq
FIGN	Fign
alkbh4	Alkbh4
lamtor3	Lamtor3
eapp	Eapp
asah1b	Asah1
gk	Gk2
gk	Gykl1
gk	Gk
racgap1	Racgap1
tln2a	Tln2
map2k5	Map2k5
cbx7b	Cbx7
c4b	C4a
c4b	C4b
tapt1b	Tapt1
ltv1	Ltv1
rsad2	Rsad2
arfrp1	Arfrp1
ddx10	Ddx10
caly	Caly
dhrs7ca	Dhrs7c
pcgf5a	Pcgf5
smarcc1b	Smarcc1
rhogb	Rhog
bbs4	Bbs4
frem2a	Frem2
ccdc90b	Ccdc90b
duox2	Duoxa2
duox2	Duoxa1
ufl1	Ufl1
ndrg1a	Ndrg1
churc1	Churc1
prph2b	Prph2
plod3	Plod3
lin28aa	Lin28a
foxb2	Foxb2
parp16	Parp16
noc3l	Noc3l
gpr157	Gpr157
nptna	Nptn
klf17	Zfp352
klf17	Klf14
klf17	Klf17
grip2b	Grip2
atp1b3a	Atp1b3
nat10	Nat10
RELL1	Rell1
ptprfb	Ptprf
aasdh	Aasdh
dync2i2	Dync2i2
tyw3	Tyw3
ttc38	Ttc38
trpc1	Trpc1
dpysl2b	Dpysl2
mroh1	Mroh1
GRK1	Grk1
qng1	Qng1
dlg5b.1	Dlg5
fut9a	Fut9
kcnk5a	Kcnk5
kcng4a	Kcng4
btbd10a	Btbd10
lrrc4cb	Lrrc4c
nudt2	Nudt2
eomesa	Eomes
stxbp6	Stxbp6
sco1	Sco1
npffr1l2	Npffr1
plekha1b	Plekha1
phactr3a	Phactr3
baiap2l1b	Baiap2l1
gnpat	Gnpat
tmem30c	Tmem30c
csrp3	Csrp3
sod3b	Sod3
myom2a	Myom2
TSPAN5	Tspan5
tbl1x	Tbl1x
elavl1b	Elavl1
tlr7	Tlr7
commd6	Commd6
tafa4b	Tafa3
cacng1a	Cacng1
abrab	Abra
arhgap17b	Arhgap17
pwp1	Pwp1
scn1bb	Scn1b
mfsd2b	Mfsd2b
erfl3	Erf
urad	Urad
fndc3ba	Fndc3b
zdhhc1	Zdhhc1
dedd1	Dedd2
dnah10	Dnah10
ddx17	Ddx17
TIMM22	Timm22
selenop	Selenop
si:dkey-35m8.1	Lhfpl7
bckdha	Bckdha
RARB	Rarb
wnt9a	Wnt9a
wnt3a	Wnt3a
coq7	Coq7
sparcl1	Sparcl1
fndc5a	Fndc5
mfsd1l	Mfsd10
snap23	Snap23
hif1al	Hif3a
cops5	Cops5
s100z	S100z
ubn2b	Ubn2
mettl26	Mettl26
hmces	Hmces
pdik1l	Pdik1l
drgx	Drgx
rps10	Rps10
cwc27	Cwc27
plaa	Plaa
zgc:63882	2310033P09Rik
tada2b	Tada2b
si:dkey-17o15.2	Fyttd1
mgst1.2	Mgst1
nfatc1	Nfatc1
ndufa4l2a	Ndufa4l2
eloca	Eloc
akap7	Akap7
akap7	Akain1
hip1ra	Hip1r
nkain2	Nkain2
slirp	Slirp
atf2	Atf2
rttn	Rttn
TACR1	Tacr1
cyth1a	Cyth1
adam10a	Adam18
adam10a	Adam4
adam10a	Gm4787
adam10a	Adam5
adam10a	Adam24
adam10a	Adam34
adam10a	Adam34l
adam10a	Adam26b
adam10a	Adam26a
adam10a	Adam39
adam10a	Adam25
adam10a	Adam20
adam10a	Adam32
adam10a	Adam7
adam10a	Adam21
adam10a	Adam3
adam10a	Adam6b
adam10a	Adam6a
adam10a	Adam1a
adam10a	Adam1b
adam10a	Adam30
adam10a	Adam29
adam10a	Adamdec1
adam10a	Adam2
adam10a	Adam10
sp5a	Sp5
G6PC2	G6pc2
nostrin	Nostrin
tmc1	Tmc1
negr1	Negr1
phyhip	Phyhip
unc93a	Unc93a
unc93a	Unc93a2
tapt1a	Tapt1
caprin1a	Caprin1
rassf8a	Rassf8
rpf1	Rpf1
igf2r	Igf2r
CPSF7	Cpsf7
dsn1	Dsn1
cytip	Cytip
HYAL2	Hyal2
tbc1d22a	Tbc1d22a
zbed4	Zbed4
sipa1l3	Sipa1l3
si:ch211-160d20.3	2310022A10Rik
ehhadh	Ehhadh
uba7	Uba1
uba7	Uba1y
uba7	Uba7
pign	Pign
si:cabz01100188.1	Loxl4
nup58	Gm49336
nup50	Nup50
nup50	Nup50l
blcap	Blcap
uqcc5	Uqcc5
abtb1	Abtb1
fmoda	Fmod
sema6bb	Sema6b
IMPDH	Impdh1
sys1	Sys1
atraid	Atraid
tph1b	Tph1
tm9sf1	Tm9sf1
sema3e	Sema3e
shank3b	Shank3
hp	Prss58
hp	Prss59
ACSF3	Acsf3
rnf167	Znrf4
fgfr1op2	Fgfr1op2
si:dkey-184a18.5	C330018D20Rik
gtpbp2a	Gtpbp2
pcdh15	Pcdh15
fnbp1a	Fnbp1
cnpy1	Cnpy1
tpt1	Tpt1
rph3aa	Rph3a
chuk	Chuk
5S_rRNA	Gm55774
cep83	Cep83
tmem184a	Tmem184a
DNAJA2	Dnaja2
dnai4	Dnai4
rhpn2	Rhpn2
misrii	Amhr2
stc1l	Stc1
nol4lb	Nol4l
zbtb25	Zbtb25
myo3a	Myo3a
hmg20a	Hmg20a
ecm1a	Ecm1
tmem150b	Tmem150b
adam22	Adam22
lgmn	Lgmn
txndc11	Txndc11
cox16	Cox16
smg7	Smg7
wdr44	Wdr44
atp6v1g1	Atp6v1g1
thbs4a	Thbs4
glis3	Glis3
stxbp6l	Stxbp6
frmd5	Frmd5
mrpl46	Mrpl46
ERMP1	Ermp1
zgc:175280	Slc7a13
zgc:175280	AU018091
KLHL11	Klhl11
sars1	Sars1
pfas	Pfas
clec16a	Clec16a
dexi	Dexi
GRIN2A	Grin2a
si:dkey-4p15.5	Zpld2
hoxa5a	Hoxa5
gem	Gem
alkbh5	Alkbh5
f8	Hephl1
zgc:158398	Tmem219
NKX2-8	Nkx2-9
si:ch1073-303k11.2	Lrrn4cl
myf6	Myf6
hs3st1l2	Hs3st3b1
hs3st1l2	Hs3st3a1
arl9	Arl9
brcc3	Brcc3
brcc3	Brcc3dc
pik3ap1	Pik3ap1
dmrt2a	Dmrt2
iqsec1b	Iqsec1
stap2a	Stap2
snx2	Snx2
sap30l	Sap30l
bhlha15	Bhlha15
pdlim1	Pdlim1
atxn1b	Atxn1
anapc10	Anapc10
socs1b	Socs5
socs1b	Socs4
dus2	Dus2
dhdh.2	Dhdh
birc2	Birc2
birc2	Birc3
SNORD18	Gm22455
myo1ha	Myo1h
arl4cb	Arl4c
nbeal2	Nbeal2
ift57	Ift57
zgc:92429	Itgb1bp2
mao	4930438A08Rik
mao	Il4i1
mao	Maob
mlh1	Mlh1
castor2	Castor2
rcc1l	Rcc1l
gnai2	Gnai2
wasf1	Wasf1
ptpn23a	Ptpn23
nkd2a	Nkd2
pdia2	Pdia2
slc37a1	Slc37a1
rtkn2	Rtkn2
brpf3b	Brpf3
ttyh2	Ttyh2
tmem177	Tmem177
si:dkey-160o24.3	B3gnt6
fam8a1a	Fam8a1
si:ch211-225h24.2	Tdrp
slc25a36a	Slc25a36
ywhae2	Ywhae
rasal3	Rasal3
nop14	Nop14
trmt10b	Trmt10b
capn7	Capn7
sh3gl1b	Sh3gl1
cadm2a	Cadm2
tph1a	Tph1
rpain	Rpain
rpl27	Rpl27
nubpl	Nubpl
sp4	Sp4
kdm4aa	Kdm4c
akirin1	Akirin1
tbce	Tbce
fastkd3	Fastkd3
greb1	Greb1
ctns	Ctns
narf	Narf
znf335	Zfp335
hexd	Hexd
vit	Vit
ldhd	Ldhd
RBM20	Rbm20
bbs1	Bbs1
mideasa	Mideas
tjp1b	Tjp1
angptl4	Angptl4
ola-mir-128	Mir128-1
BACC1	Bacc1
atp5pb	Atp5pb
rpap2	Rpap2
ppp2r5d	Ppp2r5d
gabrr1	Gabrr1
DYNC2I1	Dync2i1
plpp2a	Plpp2
si:dkey-45k15.1	Exoc3l4
tpgs1	Tpgs1
shha	Shh
cygb2	Cygb
slc18a3b	Slc18a3
garnl3	Garnl3
gria1a	Gria1
rbp7a	Fabp5
rbp7a	Fabp4
rbp7a	Pmp2
rbp7a	Fabp12
rbp7a	Fabp9
hk1	Hk1
lrp11	Wfdc8
lrp11	Spint1
lrp11	Eppin
lrp11	Wfdc6a
lrp11	Wfdc6b
lrp11	Spint4
lrp11	Lrp11
mdh1ab	Mdh1
tmem230a	Tmem230
ZBTB14	Zbtb14
dennd11	Dennd11
slc4a8	Slc4a8
dipk1b	Dipk1b
hnrnpk	Hnrnpk
samd7	Samd7
exosc10	Exosc10
lrrtm2	Lrrtm2
adcyap1b	Adcyap1
gfm2	Gfm2
plcd1a	Plcd1
DOK7	Dok7
MPEG1	Pfpl
MPEG1	Mpeg1
WDR1	Wdr1
col9a1b	Col9a1
rnf151	Rnf151
slain1a	Slain1
gpr143	Gpr143
SNORA62	Gm55131
SNORA62	Gm24044
bbs2	Bbs2
cbx4	Cbx4
taf3	Taf3
ano6	Ano6
tas1r2c	Tas1r2
mmut	Mmut
bcl9l	Bcl9l
glmp	Glmp
ubxn2a	Ubxn2a
mei4	Mei4
uggt2	Uggt2
hs6st3b	Hs6st3
gga1	Gga1
sertad4	Sertad4
scly	Scly
si:ch73-22o12.1	Tigit
si:ch73-22o12.1	Pvr
si:ch73-22o12.1	Nectin2
si:ch73-22o12.1	Cd200l1
si:ch73-22o12.1	Cd200l2
ogfrl1	Ogfrl1
bpgm	Bpgm
noa1	Noa1
pclaf	Pclaf
fermt1	Fermt1
serinc2	Serinc2
ccdc85al	Ccdc85a
pcxb	Pcx
suclg1	Suclg1
ogfod1	Ogfod1
clstn3	Clstn3
slco5a1a	Slco5a1
trap1	Trap1
inpp5ka	Inpp5k
gnpda1	Gnpda1
adamts6	Adamts6
thrb	Thrb
fgf11b	Fgf11
dlc1	Dlc1
tmem222a	Tmem222
rexo4	Rexo4
slc35f2l	Slc35f2
creb1b	Creb1
mbd6	Mbd6
atp7a	Atp7a
NXPH4	Nxph4
EIF4G1	Eif4g1
trdn	Trdn
oga	Oga
rnaseka	Rnasek
slc2a15b	Slc2a7
aebp1a	Aebp1
tmc6a	Tmc6
syngr2a	Syngr2
rps18	Rps18
rps18	Rps18-ps6
kiz	Kiz
m6pr	M6pr
SGPP2	Sgpp2
e2f7	E2f7
si:ch211-71n6.4	Ces5a
si:ch211-71n6.4	Ces1f
si:ch211-71n6.4	Ces1e
si:ch211-71n6.4	Ces1a
si:ch211-71n6.4	Ces4a
si:ch211-71n6.4	Ces1d
si:ch211-71n6.4	Ces1b
si:ch211-71n6.4	Ces1c
si:ch211-71n6.4	Ces1g
si:ch211-71n6.4	Ces1h
si:ch211-71n6.4	Ces2h
si:ch211-71n6.4	Ces2b
si:ch211-71n6.4	Ces2c
si:ch211-71n6.4	Ces2g
si:ch211-71n6.4	Ces2a
si:ch211-71n6.4	Ces2e
si:ch211-71n6.4	Ces2f
gab3	Gab3
lmx1bb	Lmx1b
mvb12bb	Mvb12b
ush1ga	Ush1g
msna	Ermn
st3gal7	6430550D23Rik
stam2	Stam2
si:dkey-260j18.2	Klhl33
ADAMTS20	Adamts20
cacnb4a	Cacnb4
btbd17b	Btbd17
cxxc1a	Cxxc1
ddx19b	Ddx19b
ddx19b	Ddx19a
KCNIP3	Kcnip3
nphs2	Nphs2
cd74a	Cd74
tdrd5	Tdrd5
chmp6a	Chmp6
dbx2	Dbx2
vegfab	Vegfa
slc38a8a	Slc38a8
faf1	Faf1
marveld1	Marveld1
PHLPP2	Phlpp2
eif3c	Eif3c
lyrm9	Lyrm9
wrnip1	Wrnip1
nsd3	Nsd3
dctn2	Dctn2
LANCL3	Lancl3
cpda	Cpd
POC1A	Poc1a
man2a2	Man2a2
sox6	Sox6
mon1bb	Mon1b
pdk3a	Pdk3
enah	Enah
CTDSPL2	Ctdspl2
ergic2	Ergic2
ankrd24	Ankrd24
foxe3	Foxe1
itpkcb	Itpkc
zfyve27	Zfyve27
cenpt	Cenpt
rbm5	Rbm5
itr1	Oxtr
noxa1	Noxa1
spg21	Spg21
nlgn3b	Ces5a
nlgn3b	Ces1f
nlgn3b	Ces1e
nlgn3b	Ces1a
nlgn3b	Ces4a
nlgn3b	Ces1d
nlgn3b	Ces1b
nlgn3b	Ces1c
nlgn3b	Ces1g
nlgn3b	Ces1h
nlgn3b	Ces2h
nlgn3b	Ces2b
nlgn3b	Ces2c
nlgn3b	Ces2g
nlgn3b	Ces2a
nlgn3b	Ces2e
nlgn3b	Ces2f
lrit1a	Lrit1
skic3	Skic3
mmp24	Mmp24
ldhba	Ldhb
smim18	Smim18
slc38a4	Slc38a4
ola-let-7b-1	Mir98
ola-let-7b-1	Mirlet7b
tspan9b	Tspan8
cngb3.1	Cngb3
irf2bp1	Irf2bp1
rrad	Rrad
KLHL28	Klhl28
optn	Optn
cep76	Cep76
asxl1	Asxl1
otos	Otos
kics2	Kics2
map3k14a	Map3k14
commd7	Commd7
nhlrc2	Nhlrc2
hjv	Hjv
plpbp	Plpbp
psmd4a	Psmd4
p4htma	P4htm
cmasa	Cmas
gmnc	Gmnc
osbpl7	Osbpl7
slc5a8	Slc5a8
dysf	Dysf
ormdl3	Ormdl3
camkvb	Camkv
KLHL11	Klhl11
tmem106ba	Tmem106b
ap3s2	Ap3s2
lsamp	Lsamp
NDRG3	Ndrg3
ssx2ipb	Ssx2ip
rps21	Rps21
eef1akmt2	Eef1akmt2
ndufb5	Ndufb5
SCARF2	Scarf2
NT5C3B	Nt5c3b
canx	Canx
socs1a	Socs1
txlnbb	Txlnb
p3h2	P3h2
tafa3b	Tafa3
znf740b	Zfp740
txlna	Txlna
phb	Phb1
htr4	Htr4
slc26a2	Slc26a2
kdf1b	Kdf1
elp1	Elp1
phldb1b	Phldb1
HOXA7	Hoxa7
rae1	Rae1
plxna1a	Plxna1
sarnp	Sarnp
entpd5a	Entpd5
mcrip1	Mcrip1
fbxo30a	Fbxo30
ARF3	Arf3
ehd1a	Ehd1
xylt2	Xylt2
SPDL1	Spdl1
afg3l2	Afg3l2
LHX3	Lhx3
MEX3D	Mex3d
dph5	Dph5
r3hdm1	R3hdm1
pias4a	Pias4
casq1b	Casq1
ptn	Ptn
mpp7a	Mpp7
pfdn4	Pfdn4
nelfb	Nelfb
hs6st2	Hs6st2
hcls1	Hcls1
SAMD5	Samd5
ror2	Ror2
si:ch211-216b21.2	Hs3st6
elk4	Elk4
srsf1a	Srsf1
npas4a	Npas4
agrn	Agrn
spam1	Hyal5
spam1	Spam1
chic1	Chic1
atosa	Atosa
atpaf2	Atpaf2
proca1	Proca1
ap2m1a	Ap2m1
asb2a.1	Asb2
slc12a1	Slc12a1
cmklr1	Cmklr1
zc3h3	Zc3h3
mtnr1aa	Mtnr1a
mapk15	Mapk15
odr4	Odr4
tbc1d17	Tbc1d17
lrwd1	Lrwd1
PLEKHG1	Plekhg1
kcnc1b	Kcnc1
rundc1	Rundc1
USP34	Usp34
pfkma	Pfkm
golt1a	Golt1a
si:ch211-236l14.4	Mgam2-ps
si:ch211-236l14.4	Mgam
si:ch211-236l14.4	Sis
rsrc2	Rsrc2
bbip1	Bbip1
dusp8a	Dusp8
asb12b	Asb12
mettl4	Mettl4
HNRNPLL	Hnrnpll
asah2	Asah2
inha	Inha
tyms	Tyms
RAB19	Rab19
mkrn2os.2	Mkrn2os
smpdl3b	Smpdl3b
gde1	Gde1
olfm3b	Olfm3
mccc1	Mccc1
uros	Uros
fam53b	Fam53b
pdcd10b	Pdcd10
rab35b	Rab35
SLC25A25	Slc25a25
nrd1a	Nrdc
slc35a3b	Slc35a3
tp53i11b	Trp53i11
tgif1	Tgif1
plekhb2	Plekhb2
RAB31	Rab31
dpysl5b	Dpysl5
ECHDC1	Echdc1
acss2l	Acsm4
acss2l	Acsm2
acss2l	Acsm1
acss2l	Acsm5
MTCL1	Mtcl1
anapc2	Anapc2
dock3	Dock3
scn12aa	Scn10a
vangl1	Vangl1
cyp26c1	Cyp26c1
cxcr4a	Cxcr4
ARAP1	Arap1
neurod2	Neurod2
nktr	Nktr
carhsp1	Carhsp1
EML6	Eml6
col9a1a	Col9a1
mix23	Mix23
prrt1	2200002J24Rik
B3GALT2	B3galt2
TCERG1	Tcerg1
ro60	Ro60
skic2	Skic2
glra2	Glra2
gpm6bb	Gpm6b
myo1g	Myo1g
rnf40	Rnf40
agrp	Agrp
U1	Gm23509
U1	Gm55339
U1	Gm24524
U1	Gm22054
U1	Gm25004
znf653	Zfp653
myo19	Myo19
fam168a	Fam168a
pold4	Pold4
ttc4	Ttc4
zpr1	Zpr1
nampt4.2	Nampt
telo2	Telo2
fgf19	Fgf15
gpcpd1	Gpcpd1
timm8b	Timm8b
rest	Rest
anks4b	Anks4b
oprd1a	Oprd1
magi3b	Magi3
dmgdh	Dmgdh
vps45	Vps45
tmem50a	Tmem50a
kctd9a	Kctd9
proza	Proz
trub1	Trub1
mrs2	Mrs2
epcam	Epcam
epcam	Tacstd2
mindy1	Mindy1
ces3	Ces5a
ces3	Ces1f
ces3	Ces1e
ces3	Ces1a
ces3	Ces4a
ces3	Ces1d
ces3	Ces1b
ces3	Ces1c
ces3	Ces1g
ces3	Ces1h
ces3	Ces2h
ces3	Ces2b
ces3	Ces2c
ces3	Ces2g
ces3	Ces2a
ces3	Ces2e
ces3	Ces2f
tbc1d14	Tbc1d14
pdgfc	Pdgfc
zfp36l1a	Zfp36l1
xrn2	Xrn2
plin2	Plin2
pigv	Pigv
gpd1a	Gpd1
rnps1	Rnps1
snrpd3	Snrpd3
COX14	Cox14
COL25A1	Col25a1
bcdin3d	Bcdin3d
hoxd3a	Hoxd3
MIR10B	Mir10b
npdc1a	Npdc1
ushbp1	Ushbp1
mcm5	Mcm5
anxa3b	Anxa3
gcat	Gcat
ak3	Ak3
ppargc1a	Ppargc1a
timm21	Timm21
csrp2	Csrp2
amer1	Amer1
ppm1j	Ppm1m
ppm1j	Ppm1j
ppm1j	Ppm1n
OLA1	Ola1
zgc:92313	Prss29
zgc:92313	Prss28
zgc:92313	Tpsb2
zgc:92313	Tpsab1
zgc:92313	Tpsg1
col9a3	Col9a3
cdca7a	Cdca7
vdrb	Vdr
trappc8	Trappc8
strn3	Strn3
amn	Amn
kpna2	Kpna2rt
kpna2	Kpna2
soat1	Soat1
si:ch73-89b15.3	Ces5a
si:ch73-89b15.3	Ces1f
si:ch73-89b15.3	Ces1e
si:ch73-89b15.3	Ces1a
si:ch73-89b15.3	Ces1d
si:ch73-89b15.3	Ces1b
si:ch73-89b15.3	Ces1c
si:ch73-89b15.3	Ces1g
si:ch73-89b15.3	Ces1h
si:ch73-89b15.3	Ces2h
si:ch73-89b15.3	Ces2b
si:ch73-89b15.3	Ces2c
si:ch73-89b15.3	Ces2g
si:ch73-89b15.3	Ces2a
si:ch73-89b15.3	Ces2e
si:ch73-89b15.3	Ces2f
guca1g	1700109H08Rik
guca1g	Hpcal4
sardh	Sardh
ehd4	Ehd4
kcnc2	Kcnc2
slc20a1a	Slc20a1
pmpcb	Pmpcb
st6galnac	6430550D23Rik
opn3	Opn3
aanat1b	Aanat
fam110b	Fam110b
nlrc5	Nlrc5
pcna	Pcna
GPR21	Gpr21
crb1	Crb1
jade2	Jade2
si:dkey-33m11.8	Plau
cbll1	Cbll1
radx	Radx
ttc39a	Ttc39a
crtac1b	Crtac1
sfrp5	Sfrp5
rassf2a	Rassf2
meis3	Meis3
mov10l1	Gm35586
mov10l1	Ct55
mov10l1	4933416I08Rik
afmid	Afmid
tk1	Tk1
letm2	Letm2
zgc:153431	Tmem63b
slf2	Slf2
spata6	Spata6
spata6	Spata6l
bloc1s1	Bloc1s1
chmp1b	Chmp1b
bmp7b	Bmp7
mfap5	Mfap5
APPL2	Appl2
cnga2b	Cnga2
kat14	Kat14
rpl11	Rpl11
igsf21b	Igsf21
ipo9	Ipo9
slc32a1	Slc32a1
rras2	Rras2
tgoln2	Tgoln1
GRB14	Grb14
drd2a	Drd2
gcgb	Gcg
qdpra	Qdpr
alx4a	Alx4
pdlim2	Pdlim2
atp13a1	Atp13a1
rpl7l1	Rpl7l1
lbr	Lbr
oplah	Oplah
C2CD4C	C2cd4c
pkd1l1	Pkd1l1
qpctla	Qpctl
slc25a37	Slc25a37
grwd1	Grwd1
crtac1a	Crtac1
mycbpap	Mycbpap
srgap2	Srgap2
dock4b	Dock4
desma	Des
uqcc1	Uqcc1
spock2	Spock2
rprd2b	Rprd2
rtn4rl2a	Rtn4rl2
znf507	Zfp507
bhlhe23	Bhlhe23
rusc1	Rusc1
calub	Calu
med21	Med21
adgrg1	Adgrg3
st13	St13
cmtm3	Cmtm3
cwf19l1	Cwf19l1
kctd12.2	Kctd12
irf9	Irf9
snphb	Snph
ppp1r14aa	Ppp1r14a
kctd4	Kctd4
pak6a	Pak6
cmlc1	Myl3
cmlc1	Myl4
atf5a	Atf5
pofut1	Pofut1
UPF2	Upf2
rps11l	Rps11
enkur	Enkur
npepl1	Npepl1
cgnb	Cgn
SETD4	Setd4
rhof	Rhof
hinfp	Hinfp
casp7	Casp7
tpi1a	Tpi1
mief1	Mief1
mb	Mb
wdr75	Wdr75
psmc4	Psmc4
zp3b	Zp3
pgpep1l	Pgpep1l
dpys	Dpys
uncx4.1	Uncx
gpc1b	Gpc1
