MT-ND1	mt-Nd1
SCGN	Scgn
SEC23IP	Sec23ip
C6orf136	2310061I04Rik
TGFB1	Tgfb1
CCDC51	Ccdc51
KHDRBS2	Khdrbs2
HRC	Hrc
RGL2	Rgl2
RPAIN	Rpain
EIF3CL	Eif3c
HGD	Hgd
RCC1L	Rcc1l
RNF41	Rnf41
ANKRD24	Ankrd24
IFT140	Ift140
SCPEP1	Scpep1
HK1	Hk1
CORO1B	Coro1b
USP53	Usp53
GNA12	Gna12
HDGFL2	Hdgfl2
PTGES3	Ptges3
SLC29A4	Slc29a4
MELTF	Meltf
PAFAH2	Pafah2
PGCKA1	Pgcka1
AMZ2	Amz2
SLC9B2	Slc9b2
SLC13A1	Slc13a1
RNF123	Rnf123
TSPAN18	Tspan18
TELO2	Telo2
GET4	Get4
ZNF641	Zfp641
MRAP2	Mrap2
CDK18	Cdk18
BACH2	Bach2
NOSTRIN	Nostrin
SMARCD2	Smarcd2
NABP2	Nabp2
AMZ1	Amz1
SIGLEC9	Siglece
SMARCAD1	Smarcad1
BRPF3	Brpf3
ASRGL1	Asrgl1
PLIN4	Plin4
GIMAP8	Gimap8
GARS1	Gars1
CNTN1	Cntn1
IGFLR1	Igflr1
JHY	Jhy
SLC43A2	Slc43a2
CUL2	Cul2
PDGFD	Pdgfd
HYAL4	Hyal4
RBM7	Rbm7
FIS1	Fis1
ANAPC4	Anapc4
ADGRF5	Adgrf5
TSEN34	Tsen34
TP53I11	Trp53i11
NUP42	Nup42
PPM1G	Ppm1g
ATXN2	Atxn2
PIP5K1C	Pip5k1c
SGCA	Sgca
SEPTIN10	Septin10
SCIN	Scin
NETO2	Neto2
DHCR7	Dhcr7
GIMAP7	Gimap7
F11R	F11r
STEAP1	Steap1
N4BP1	N4bp1
CALU	Calu
SLC39A11	Slc39a11
VPS9D1	Vps9d1
SP110	Sp110
TRMT1L	Trmt1l
ADAM11	Adam11
MBOAT1	Mboat1
NUPR1	Nupr1
BCKDHA	Bckdha
HSF4	Hsf4
EPB41L2	Epb41l2
TRAF5	Traf5
ECHS1	Echs1
PROM1	Prom1
CEP112	Cep112
RASGRP2	Rasgrp2
ING5	Ing5
KLK12	Klk12
PCGF6	Pcgf6
IMPDH1	Impdh1
PLK3	Plk3
SLC7A6	Slc7a6
C2orf88	1700019D03Rik
EEF2	Eef2
VPS8	Vps8
PLXDC2	Plxdc2
CFLAR	Cflar
GSTM2	Gstm7
SPN	Spn
MLKL	Mlkl
DFFA	Dffa
HOXB6	Hoxb6
STN1	Stn1
DOC2B	Doc2b
DNAAF1	Dnaaf1
USP22	Usp22
LAD1	Lad1
JSRP1	Jsrp1
ZNF655	Zfp655
ZNF667	Zfp667
MYH11	Myh11
CNNM2	Cnnm2
TBC1D12	Tbc1d12
RCOR3	Rcor3
SPATA20	Spata20
ACAA1	Acaa1b
ACAA1	Acaa1a
PRRG2	Prrg2
MMS19	Mms19
COPS6	Cops6
CEACAM21	Ceacam15
CEACAM21	Ceacam9
THY1	Thy1
CLK1	Clk1
NR1H2	Nr1h2
KDM2A	Kdm2a
SLC45A3	Slc45a3
RARG	Rarg
KLF7	Klf7
SCRN1	Scrn1
TSEN15	Tsen15
CXCR2	Cxcr2
NOD1	Nod1
DYNLT4	Dynlt4
KANSL3	Kansl3
CLNS1A	Clns1a
RNF2	Rnf2
FSTL1	Fstl1
ADIPOR1	Adipor1
MTNAP1	Mtnap1
RPN1	Rpn1
CLEC4D	Clec4d
HIBADH	Hibadh
RFX4	Rfx4
AATF	Aatf
TMEM144	Tmem144
GMPPB	Gmppb
PAK1	Pak1
MAFG	Mafg
MFSD2A	Mfsd2a
NKIRAS2	Nkiras2
PDGFA	Pdgfa
OS9	Os9
RSPH10B2	Rsph10b
ZNF429	Zfp273
ZNF429	Zfp87
ZNF429	Zfp85
ZNF429	Rslcan18
ZNF429	Zfp429
ZNF429	Zfp708
ZNF429	Rsl1
ZNF429	Zfp456
ZNF429	Zfp493
ZNF429	Zfp58
ZNF429	Zfp874a
ZNF429	Zfp874b
ZNF429	Zfp455
RPL28	Rpl28
TMEM235	Tmem235
CIAO1	Ciao1
IGF2BP2	Igf2bp2
ACE	Ace
LNPK	Lnpk
MINDY1	Mindy1
CCM2	Ccm2
PTGIR	Ptgir
ZNF491	Zfp78
NAPSA	Napsa
MGST2	Mgst2
ZNF512	Zfp512
APBB2	Apbb2
CYP2A7	Cyp2a4
CYP2A7	Cyp2a22
CYP2A7	Cyp2a12
CYP2A7	Cyp2a5
FAM131C	Fam131c
RPH3AL	Rph3al
TMEM238	Tmem238
TUFT1	Tuft1
MYO9B	Myo9b
ADCY3	Adcy3
ST6GAL1	St6gal1
MAP3K8	Map3k8
WEE2	Wee2
HOXA3	Hoxa3
IDE	Ide
MALSU1	Malsu1
ACHE	Ache
SLC35F2	Slc35f2
GSTM4	Gstm4
TPK1	Tpk1
TSKU	Tsku
FCSK	Fcsk
PTPN5	Ptpn5
DEDD	Dedd
APOC2	Apoc2
ERLIN1	Erlin1
MRPS12	Mrps12
DDX21	Ddx21
MCRIP1	Mcrip1
LIG1	Lig1
ZNHIT1	Znhit1
AFG2A	Afg2a
P2RY12	P2ry12
CCDC191	Ccdc191
NDUFS1	Ndufs1
TMEM176B	Tmem176b
GUCY1B1	Gucy1b1
FAM111A	A330040F15Rik
FAM111A	Fam111a
MUSTN1	Mustn1
NDEL1	Ndel1
TMEM39A	Tmem39a
PIH1D2	Pih1d2
ZNF672	Zfp672
MITF	Mitf
TRIM5	Trim30c
TRIM5	Trim12c
TRIM5	Trim30a
TRIM5	Trim12a
TRIM5	Trim30b
TRIM5	Trim30d
TRIM5	Trim5
TAF1C	Taf1c
BMAL2	Bmal2
PMP22	Pmp22
OAT	Oat
TMEM131L	Tmem131l
PLEKHA6	Plekha6
BMAL1	Bmal1
ACTR1A	Actr1a
BICDL1	Bicdl1
NUDT13	Nudt13
LMBR1	Lmbr1
LGALS3BP	Lgals3bp
EPS8	Eps8
GDI2	Gdi2
NCOA7	Ncoa7
ZDHHC1	Zdhhc1
PLCD1	Plcd1
TJAP1	Tjap1
FXYD7	Fxyd7
CASP3	Casp3
GPS1	Gps1
KPTN	Kptn
ZMYND11	Zmynd11
MSLN	Msln
NMRK2	Nmrk2
IRF5	Irf5
ZNF566	Zfp566
MZT2B	Mzt2
BRME1	Brme1
RPL37A	Rpl37a
KAT2B	Kat2b
GMFG	Gmfg
CYP1B1	Cyp1b1
RFX5	Rfx5
ACTRT3	Actrt3
ITIH3	Itih3
ZFP36L2	Zfp36l2
PCGF1	Pcgf1
USH1C	Ush1c
DDX51	Ddx51
ERCC1	Ercc1
MTO1	Mto1
DNAJB6	Dnajb6
RAB35	Rab35
PFKFB4	Pfkfb4
REV1	Rev1
LPAR5	Lpar5
TRIM22	Trim75
STK38L	Stk38l
OTUB1	Otub1
PI4KB	Pi4kb
KCNJ5	Kcnj5
AMOTL1	Amotl1
CD163	Cd163
SLC35B1	Slc35b1
MCAM	Mcam
RPSA	Rpsa
LIMD2	Limd2
TMEM176A	Tmem176a
CEP164	Cep164
ARMC7	Armc7
CLDN18	Cldn18
RUNDC1	Rundc1
METTL24	Mettl24
VPS54	Vps54
B4GALNT2	B4galnt2
THBS2	Thbs2
PRPF40B	Prpf40b
NDE1	Nde1
PLOD2	Plod2
LTBP4	Ltbp4
ANAPC11	Anapc11
NCAPD3	Ncapd3
UBR3	Ubr3
PREP	Prep
ATP5MF	Atp5mf
LMF1	Lmf1
DCAF6	Dcaf6
PDCD10	Pdcd10
WDR91	Wdr91
GAS8	Gas8
MGST1	Mgst1
CLIP4	Clip4
PRSS8	Prss8
FILIP1	Filip1
PEX6	Pex6
SSTR5	Sstr5
TRIM50	Trim50
SLC12A4	Slc12a4
LRRC32	Lrrc32
C2CD5	C2cd5
CD36	Cd36
WDR74	Wdr74
NT5C	Nt5c
PPAN	Ppan
SERPINB9	Serpinb9c
SERPINB9	Serpinb9
SERPINB9	Serpinb9b
SERPINB9	Serpinb9e
SERPINB9	Serpinb9h
SERPINB9	Serpinb9f
SERPINB9	Serpinb9g
SERPINB9	Serpinb9d
MYO18A	Myo18a
VPS26B	Vps26b
DDAH2	Ddah2
CDC42EP5	Cdc42ep5
ZNF787	Zfp787
GPR108	Gpr108
RCOR2	Rcor2
B4GALNT4	B4galnt4
STK38	Stk38
HLA-DMA	H2-DMa
MICAL1	Mical1
EXT2	Ext2
DNAJB11	Dnajb11
RAD18	Rad18
ZNF583	Zfp583
SP140	Sp100
KCNN4	Kcnn4
HMOX2	Hmox2
ADIPOQ	Adipoq
TTC21A	Ttc21a
CLPTM1	Clptm1
VTN	Vtn
GALNT18	Galnt18
NCEH1	Nceh1
PIGS	Pigs
ABCC5	Abcc5
DKK3	Dkk3
ZNF444	Zfp444
DHX58	Dhx58
CKM	Ckm
MMADHC	Mmadhc
PGLYRP2	Pglyrp2
PDIA2	Pdia2
ZKSCAN2	Zkscan2
ACTG1	Actg1
ARRDC2	Arrdc2
TBC1D24	Tbc1d24
RMDN2	Rmdn2
TGFB1I1	Tgfb1i1
POLD1	Pold1
PAQR7	Paqr7
DCP1A	Dcp1a
MAPKAPK2	Mapkapk2
CLEC7A	Clec7a
TAF6L	Taf6l
SLC35G2	Slc35g2
ARHGEF16	Arhgef16
EIF4A2	Eif4a2
RNF103	Rnf103
STAT2	Stat2
FARP2	Farp2
FBXO3	Fbxo3
HDAC1	Hdac1
SPSB3	Spsb3
COPS3	Cops3
BCO2	Bco2
ZDHHC14	Zdhhc14
UAP1	Uap1
LTV1	Ltv1
GORASP1	Gorasp1
JMJD8	Jmjd8
MTCH1	Mtch1
EMG1	Emg1
SSB	Ssb
TCF19	Tcf19
ADCY6	Adcy6
PTK7	Ptk7
STARD7	Stard7
PICALM	Picalm
ARMH1	Armh1
ESPL1	Espl1
STUB1	Stub1
SLC2A4	Slc2a4
B3GNT5	B3gnt5
ATP2B4	Atp2b4
REL	Rel
MYL4	Myl4
ACAP2	Acap2
ETNK1	Etnk1
POLR3E	Polr3e
RITA1	Rita1
EIF2AK2	Eif2ak2
POLDIP2	Poldip2
ATP2B1	Atp2b1
RFX2	Rfx2
SMYD4	Smyd4
GOLPH3L	Golph3l
SLFNL1	Slfnl1
RBFOX3	Rbfox3
IFT122	Ift122
CAPZB	Capzb
SLC17A7	Slc17a7
DPY19L2	Dpy19l2
KCNAB3	Kcnab3
LILRB4	Pirb
LILRB4	Lilra6
LILRB4	Pira12
LILRB4	Pira13
LILRB4	Lilra5
LILRB4	Pira1
LILRB4	Pira2
LGALS12	Lgals12
SARS1	Sars1
TNFAIP1	Tnfaip1
CCDC170	Ccdc170
SUCLG1	Suclg1
CMTR2	Cmtr2
ZBTB16	Zbtb16
QRSL1	Qrsl1
TOMM70	Tomm70a
SPG7	Spg7
ABCF1	Abcf1
ANAPC7	Anapc7
SUGP1	Sugp1
SUPT6H	Supt6
LMCD1	Lmcd1
SESTD1	Sestd1
ACAT1	Acat1
TOP2B	Top2b
TOR3A	Tor3a
CEP68	Cep68
CACNA2D1	Cacna2d1
TARBP1	Tarbp1
UNC93B1	Unc93b1
GPR155	Gpr155
CPM	Cpm
STAP2	Stap2
SSH3	Ssh3
SNX9	Snx9
OVGP1	Ovgp1
SEC22B	Sec22b
ERMARD	Ermardl1
ERMARD	Ermard
ERMARD	Ermardl2
LTA4H	Lta4h
BRINP2	Brinp2
ZNF398	Zfp398
DLD	Dld
TTC13	Ttc13
ARPC4	Arpc4
HIGD1B	Higd1b
PRDM11	Prdm11
RAB17	Rab17
CTSW	Ctsw
PRPSAP2	Prpsap2
TADA3	Tada3
YJEFN3	Yjefn3
WTAP	Wtap
ELMOD1	Elmod1
PNPT1	Pnpt1
HMBS	Hmbs
LSM14A	Lsm14a
EDN1	Edn1
STEAP1B	Steap1
EPHB3	Ephb3
PRKCB	Prkcb
TNFAIP3	Tnfaip3
UPP1	Upp1
PSMD6	Psmd6
PLAGL1	Plagl1
SIRT6	Sirt6
MYL3	Myl3
EMC8	Emc8
URB2	Urb2
ITGB7	Itgb7
GPRC5B	Gprc5b
ISG15	Isg15
GGPS1	Ggps1
GAMT	Gamt
SV2A	Sv2a
RIPOR1	Ripor1
BCAP29	Bcap29
SLMAP	Slmap
ISYNA1	Isyna1
PLA2G4A	Pla2g4a
ETFBKMT	Etfbkmt
ATG13	Atg13
SPPL3	Sppl3
RALA	Rala
TGFBR3	Tgfbr3
ABCD2	Abcd2
MPV17	Mpv17
TMEM263	Tmem263
SAFB	Safb
ATP6V0E2	Atp6v0e2
VIPR2	Vipr2
EEA1	Eea1
TFR2	Tfr2
USP30	Usp30
LRRC46	Lrrc46
MYH10	Myh10
ITGB1BP1	Itgb1bp1
IKBKE	Ikbke
ARHGDIG	Arhgdig
UBE3B	Ube3b
ACSF3	Acsf3
SMCO1	Smco1
XIRP1	Xirp1
CSRNP1	Csrnp1
CLEC18A	Clec18a
TSEN2	Tsen2
GSTM3	Gstm5
PMM2	Pmm2
FBXL2	Fbxl2
NFASC	Nfasc
ADAT1	Adat1
CAPN15	Capn15
AZI2	Azi2
SLC5A7	Slc5a7
BBS2	Bbs2
KDELR2	Kdelr2
ECEL1	Ecel1
KCNC2	Kcnc2
FBLIM1	Fblim1
HBP1	Hbp1
COX17	Cox17
NOC4L	Noc4l
SLC27A1	Slc27a1
SFMBT1	Sfmbt1
STRN	Strn
COX14	Cox14
ARL6IP4	Arl6ip4
MTMR14	Mtmr14
ETFB	Etfb
GLS	Gls
ZNF780A	Zfp60
ZNF780A	Zfp59
ZNF780A	Zfp607b
ZNF780A	Zfp850
ZNF780A	Zfp607a
ZNF780A	Zfp626
FAM133B	Fam133b
HLX	Hlx
PRKACA	Prkaca
NCOA1	Ncoa1
GTF2IRD2B	Gtf2ird2
RELA	Rela
ILF3	Ilf3
AHCTF1	Ahctf1
LDAF1	Ldaf1
SCARF1	Scarf1
ZCWPW1	Zcwpw1
OGFOD1	Ogfod1
SERPINI1	Serpini1
RETREG3	Retreg3
FXYD2	Fxyd2
MYOG	Myog
DRAM2	Dram2
GOSR1	Gosr1
TERF2	Terf2
CACNA2D3	Cacna2d3
CLCN1	Clcn1
ACSM3	Acsm3
BBS5	Bbs5
EEF1G	Eef1g
SENP7	Senp7
SP4	Sp4
SEC14L1	Sec14l1
SIRT4	Sirt4
GTPBP10	Gtpbp10
IFFO2	Iffo2
GREB1	Greb1
WSB2	Wsb2
FAM76A	Fam76a
MPHOSPH9	Mphosph9
HARBI1	Harbi1
COL1A2	Col1a2
FCHSD2	Fchsd2
HEATR5B	Heatr5b
CRYZ	Cryz
GNB4	Gnb4
ETHE1	Ethe1
PPP1R12A	Ppp1r12a
RRP9	Rrp9
COLGALT1	Colgalt1
TBRG1	Tbrg1
KXD1	Kxd1
HRH1	Hrh1
PLEKHB2	Plekhb2
ELMO3	Elmo3
PTH1R	Pth1r
NLK	Nlk
CHST1	Chst1
FASTK	Fastk
MIEF2	Mief2
STT3A	Stt3a
PCED1B	Pced1b
RAI1	Rai1
GALNT6	Galnt6
SLC25A39	Slc25a39
LAT	Lat
NUB1	Nub1
PLPPR2	Plppr2
ICMT	Icmt
C3AR1	C3ar1
THUMPD1	Thumpd1
MECR	Mecr
NOP2	Nop2
SMARCA4	Smarca4
NFE2L2	Nfe2l2
MMP15	Mmp15
PHF7	Phf7
DNAJA3	Dnaja3
PRDM10	Prdm10
CSF3R	Csf3r
COLQ	Colq
EIF3C	Eif3c
NDC1	Ndc1
DCAKD	Dcakd
STAT1	Stat1
GTF2E1	Gtf2e1
P2RY6	P2ry6
METTL27	Mettl27
SNX13	Snx13
ZXDC	Zxdc
PFAS	Pfas
RPLP2	Rplp2-ps1
RPLP2	Rplp2
ODF2L	Odf2l
PHF21A	Phf21a
ZBTB20	Zbtb20
ASGR2	Asgr2
GNAI1	Gnai1
AMIGO2	Amigo2
FAM90A1	Fam90a1b
FAM90A1	Fam90a1a
TWF1	Twf1
HNRNPU	Hnrnpu
CPVL	Cpvl
VSTM5	Vstm5
NXPE4	Nxpe4
SLC41A2	Slc41a2
SULT1A2	Sult5a1
DGAT2	Dgat2
ZNF664	Zfp664
WNT11	Wnt11
TSPAN32	Tspan32
FHOD1	Fhod1
TSPAN8	Tspan8
GGA3	Gga3
ZNF786	Zfp786
POMZP3	Zp3
ELF5	Elf5
CCDC92	Ccdc92
DDX56	Ddx56
SLC35F5	Slc35f5
BRMS1	Brms1
GOLIM4	Golim4
ZC3H18	Zc3h18
RAPGEF3	Rapgef3
NDUFS3	Ndufs3
PTGFR	Ptgfr
ENSA	Ensa
TRIM54	Trim54
AHCYL2	Ahcyl2
RTN3	Rtn3
NBR1	Nbr1
ATP1A1	Atp1a1
CMTM3	Cmtm3
GMPPA	Gmppa
SLC26A6	Slc26a6
SPTBN2	Sptbn2
FOXP2	Foxp2
CDH15	Cdh15
LBR	Lbr
KIAA0513	6430548M08Rik
CDON	Cdon
AMHR2	Amhr2
SPIRE2	Spire2
GPATCH3	Gpatch3
FMO2	Fmo2
ANAPC5	Anapc5
LONP2	Lonp2
SEMA4F	Sema4f
MTMR4	Mtmr4
TANC1	Tanc1
LRP8	Lrp8
FNBP4	Fnbp4
CEP19	Cep19
ABCA3	Abca3
NOL11	Nol11
PLD1	Pld1
EPS8L2	Eps8l2
NTSR2	Ntsr2
PLSCR3	Plscr3
NIF3L1	Nif3l1
SMPD4	Smpd4
LUM	Lum
MLF2	Mlf2
OSBPL10	Osbpl10
JUP	Jup
CLEC5A	Clec5a
GPR22	Gpr22
ARPC1A	Arpc1a
CHDH	Chdh
SRL	Srl
TOLLIP	Tollip
CYBA	Cyba
CCR9	Ccr9
INSC	Insc
ACAD9	Acad9
IRX5	Irx5
EEPD1	Eepd1
CYLD	Cyld
SART3	Sart3
POLR2J3	Polr2j
SFRP4	Sfrp4
CCT6A	Cct6a
MLPH	Mlph
LRRN4CL	Lrrn4cl
ZNF575	Zfp575
SLC36A4	Slc36a4
RAB4B	Rab4b
SLC35A5	Slc35a5
BLTP2	Bltp2
MS4A6A	Ms4a6d
MS4A6A	Ms4a6c
MS4A6A	Ms4a6b
BCAT2	Bcat2
RASA4	Rasa4
TMEM94	Tmem94
GRM5	Grm5
APEH	Apeh
PTHLH	Pthlh
DRAM1	Dram1
MEN1	Men1
DENR	Denr
FOXJ2	Foxj2
TYW1	Tyw1
TMEM116	Tmem116
KLHL20	Klhl20
CTSD	Ctsd
ABCB1	Abcb1a
ABCB1	Abcb1b
ATG4C	Atg4c
IFI30	Ifi30
CDK17	Cdk17
SNAPC2	Snapc2
TECR	Tecr
PRMT3	Prmt3
BOC	Boc
TRAFD1	Trafd1
ST14	St14
CD55	Cd55b
CD55	Cd55
NOMO3	Nomo1
LYPD6B	Lypd6b
BSDC1	Bsdc1
RUNDC3B	Rundc3b
SLC15A4	Slc15a4
TRIM21	Trim21
WIZ	Wiz
METTL21A	Mettl21a
PAK2	Pak2
FERMT3	Fermt3
NAT9	Nat9
COBL	Cobl
ADGRD1	Adgrd1
MGLL	Mgll
IL18R1	Il18r1
YIPF2	Yipf2
IMP4	Imp4
CEP15	Cep15
MYO7A	Myo7a
HJV	Hjv
ZNF148	Zfp148
CPLANE2	Cplane2
S1PR1	S1pr1
MCOLN2	Mcoln2
SLC13A2	Slc13a2
FNDC4	Fndc4
MEMO1	Memo1
PINK1	Pink1
CERS5	Cers5
CCDC136	Ccdc136
CDK5R1	Cdk5r1
DEF8	Def8
TMOD4	Tmod4
GTF3C3	Gtf3c3
STRADA	Strada
PVR	Pvr
SHFL	Shfl
SDSL	Sdsl
DPP3	Dpp3
EPHX1	Ephx1
DYNC2I1	Dync2i1
OLFM2	Olfm2
CAPG	Capg
SSR3	Ssr3
ZNF558	Zfp558
ASIC1	Asic1
RABGEF1	Rabgef1
LAMB2	Lamb2
KLK6	Klk6
UBC	Ubc
RGL3	Rgl3
RNF34	Rnf34
RPL3L	Rpl3l
SCARB1	Scarb1
MAPK3	Mapk3
TMEM248	Tmem248
CARS1	Cars1
HPS3	Hps3
CDK6	Cdk6
COX4I1	Cox4i1
SBDS	Sbds
SCAMP3	Scamp3
LLGL2	Llgl2
GFM1	Gfm1
AGAP3	Agap3
ROGDI	Rogdi
UBXN11	Ubxn11
RIMBP2	Rimbp2
SCAP	Scap
TNNI3K	Tnni3k
YIPF4	Yipf4
RAMP1	Ramp1
PRADC1	Pradc1
TRPT1	Trpt1
ZNF160	Zfp160
PYROXD1	Pyroxd1
AGRP	Agrp
INSIG2	Insig2
DNAJA2	Dnaja2
ATG4B	Atg4b
CRLF1	Crlf1
GIGYF1	Gigyf1
PIGQ	Pigq
ECM1	Ecm1
ZNF426	Zfp426
HOMER3	Homer3
PTPMT1	Ptpmt1
TRPC6	Trpc6
GAPDH	Gapdh
GAPDH	Gapdhrt
GAPDH	Gapdhrt2
B4GALT3	B4galt3
CD47	Cd47
TNPO3	Tnpo3
LSP1	Lsp1
HEMK1	Hemk1
KLHDC4	Klhdc4
IRGQ	Irgq
FIZ1	Fiz1
ZNF524	Zfp524
EFEMP1	Efemp1
ZDHHC3	Zdhhc3
CACHD1	Cachd1
TMIGD1	Tmigd1
RPS2	Rps2
RHBDF2	Rhbdf2
PADI2	Padi2
C3orf18	6430571L13Rik
ZBTB44	Zbtb44
HPCAL4	Hpcal4
NPPB	Nppb
SLC49A4	Slc49a4
SRSF10	Srsf10
SIGIRR	Sigirr
RHOA	Rhoa
LRRN3	Lrrn3
RECQL	Recql
AGK	Agk
C1orf116	AA986860
KBTBD4	Kbtbd4
SLC39A1	Slc39a1
USP13	Usp13
D2HGDH	D2hgdh
UCP3	Ucp3
SLC25A19	Slc25a19
CLUAP1	Cluap1
SLC6A13	Slc6a13
NTNG1	Ntng1
HINFP	Hinfp
C1orf35	2310033P09Rik
MVK	Mvk
MFSD4A	Mfsd4a
EDC4	Edc4
KPNA4	Kpna4
MEIS1	Meis1
TNKS1BP1	Tnks1bp1
DHRS3	Dhrs3
VSIG10	Vsig10
CDK14	Cdk14
CSRP2	Csrp2
PSMD13	Psmd13
CREB3L4	Creb3l4
IQCG	Iqcg
GALK1	Galk1
UBXN2A	Ubxn2a
LRRC23	Lrrc23
PCYT2	Pcyt2
GLT8D1	Glt8d1
CCDC93	Ccdc93
KCNH3	Kcnh3
KBTBD3	Kbtbd3
CHCHD2	Chchd2
NELL1	Nell1
IQCD	Iqcd
NUTF2	Nutf2-ps1
NUTF2	Nutf2
UPK3BL1	Upk3bl
DDC	Ddc
CES1	Ces1g
CES1	Ces1h
CES1	Ces1b
CES1	Ces1d
CES1	Ces1c
GLTP	Gltp
NAGK	Nagk
TCTN2	Tctn2
ABCB10	Abcb10
ZDBF2	Zdbf2
RERG	Rerg
IFITM1	Ifitm7
IFITM1	Ifitm1
IFITM1	Ifitm2
IFITM1	Ifitm3
SLC6A12	Slc6a12
PPIG	Ppig
JAM3	Jam3
CPN2	Cpn2
ALDH1L1	Aldh1l1
MUTYH	Mutyh
PIK3C2A	Pik3c2a
FAM124B	Fam124b
RTN4	Rtn4
FDX1	Fdx1
ADM	Adm
PPHLN1	Pphln1
CARNS1	Carns1
PSMD12	Psmd12
VKORC1L1	Vkorc1l1
LMO1	Lmo1
CYCS	Gm10053
CYCS	Cycs
SLC37A2	Slc37a2
AMPH	Amph
OTOP3	Otop3
GNGT2	Gngt2
DNAJC4	Dnajc4
ASB3	Asb3
SNF8	Snf8
ACCS	Accs
IHO1	Iho1
GLOD4	Glod4
NUDCD3	Nudcd3
RAD54L2	Rad54l2
MRGPRF	Mrgprf
NDUFV1	Ndufv1
OGDH	Ogdh
CENPT	Cenpt
ILKAP	Ilkap
MRPL38	Mrpl38
ZBTB38	Zbtb38
CA4	Car4
PLEKHG6	Plekhg6
SLC16A6	Slc16a6
ABCA5	Abca5
RAB3IL1	Rab3il1
CCNL1	Ccnl1
USP7	Usp7
AAMP	Aamp
HYOU1	Hyou1
GRAP	Grap
SLC11A2	Slc11a2
CCDC66	Ccdc66
GCGR	Gcgr
ZNF668	Zfp668
QPCT	Qpct
BANP	Banp
SOCS5	Socs5
ANAPC13	Anapc13
SLC8A1	Slc8a1
WDR49	Wdr49
DARS1	Dars1
SLC33A1	Slc33a1
SEMA3F	Sema3f
UBE2G1	Ube2g1
TEN1	Ten1
ERLEC1	Erlec1
NAA25	Naa25
GIT1	Git1
COL6A3	Col6a3
GPR85	Gpr85
TMEM52B	Tmem52b
COPG1	Copg1
C7orf25	AW209491
CYP51A1	Cyp51
PPTC7	Pptc7
ACSS3	Acss3
LAT2	Lat2
CREBL2	Crebl2
GALNT9	Galnt9
EML3	Eml3
KCTD6	Kctd6
METTL1	Mettl1
GALNT15	Galnt15
MYO1A	Myo1a
FADS6	Fads6
DHX8	Dhx8
POGLUT1	Poglut1
STK39	Stk39
NRF1	Nrf1
SRPRB	Srprb
CIITA	Ciita
CHRD	Chrd
P2RX4	P2rx4
UNC45B	Unc45b
GALNT13	Galnt13
NCF2	Ncf2
STXBP3	Stxbp3
AASS	Aass
SDHAF2	Sdhaf2
CAMK1	Camk1
NUP107	Nup107
NLRX1	Nlrx1
PPIL3	Ppil3
KCTD13	Kctd13
CNTN3	Cntn3
CRB1	Crb1
THPO	Thpo
DUS2	Dus2
CLDN16	Cldn16
SECTM1	Sectm1a
SECTM1	Sectm1b
PRDX5	Prdx5
CLCN2	Clcn2
IL12RB2	Il12rb2
TECPR1	Tecpr1
FAM20A	Fam20a
PDE3B	Pde3b
USP37	Usp37
PNPO	Pnpo
MYL2	Myl2
TAC1	Tac1
PLEKHM1	Plekhm1
METTL6	Mettl6
SPON1	Spon1
ADCYAP1R1	Adcyap1r1
SLC6A20	Slc6a20b
SLC6A20	Slc6a20a
FEZ1	Fez1
CACNG1	Cacng1
MYH1	Myh1
FAM107A	Fam107a
ERGIC2	Ergic2
PTPN12	Ptpn12
POLR2H	Polr2h
PPP1R1C	Ppp1r1c
IWS1	Iws1
TNN	Tnn
FMNL3	Fmnl3
KPNA1	Kpna1
VMP1	Vmp1
APIP	Apip
MERTK	Mertk
RNASEL	Rnasel
ASIC3	Asic3
DPEP2	Dpep2
GLMN	Glmn
ITGA6	Itga6
FLI1	Fli1
SAMD9L	Samd9l
EI24	Ei24
OGFOD2	Ogfod2
PDHB	Pdhb
SUN1	Sun1
EPN3	Epn3
FAM234A	Fam234a
CCDC80	Ccdc80
PLBD2	Plbd2
CHI3L1	Chi3l1
SLC6A4	Slc6a4
GALNT5	Galnt5
RAB21	Rab21
HCLS1	Hcls1
GCC2	Gcc2
PXN	Pxn
S100A14	S100a14
GALM	Galm
LEFTY1	Lefty1
LEFTY1	Lefty2
GATA2	Gata2
SPSB1	Spsb1
CAPN10	Capn10
TRIM11	Trim11
FCGR3A	Fcgr4
STIMATE	Stimate
RAB34	Rab34
FXR1	Fxr1
CAPN2	Capn2
FOXRED1	Foxred1
NR1H3	Nr1h3
CHMP3	Chmp3
NDUFAF7	Ndufaf7
ARHGAP29	Arhgap29
AP2M1	Ap2m1
GRIP1	Grip1
ODC1	Odc1
MARK1	Mark1
CX3CR1	Cx3cr1
SMARCC1	Smarcc1
STAC3	Stac3
PPP4R3B	Ppp4r3b
NELL2	Nell2
SLC30A2	Slc30a2
SERTAD4	Sertad4
CAMKK1	Camkk1
NMNAT1	Nmnat1
CCDC181	Ccdc181
TAOK3	Taok3
HPCA	Hpca
NOTUM	Notum
ACTA1	Acta1
ESRRA	Esrra
TBCD	Tbcd
RHBG	Rhbg
PPIH	Ppih
DENND5A	Dennd5a
GNS	Gns
CCR2	Ccr2
ZNF654	Zfp654
IL17RB	Il17rb
THUMPD2	Thumpd2
OBSL1	Obsl1
HIGD1A	Higd1a
HNRNPR	Hnrnpr
PALB2	Palb2
