fam162a	Fam162b
fam169aa	Fam169a
abhd2a	Abhd2
c3a.6	C3
fzd1	Fzd1
rad50	Rad50
il17rd	Il17rd
carnmt1	Carnmt1
5S_rRNA	Gm55607
5S_rRNA	Gm55420
5S_rRNA	Gm55034
wipf2b	Wipf2
uggt1	Uggt1
tmem178ba	Tmem178b
nwd2	Nwd2
5S_rRNA	Gm54776
rnf166	Rnf166
pdcd5	Pdcd5
RPL37A	Rpl37a
tlr7	Tlr7
igfbp6a	Igfbp6
SYDE2	Syde2
efnb3b	Efnb3
PCMTD2	Pcmtd2
insig2	Insig2
srpk2	Srpk2
sh3bp5b	Sh3bp5
znf384b	Zfp384
polr3b	Polr3b
rnf126	Rnf126
tnfsf13b	Tnfsf13b
banf1	Banf1
exorh	Rho
zgc:114041	Slc16a11
TMCC1	Tmcc1
rph3aa	Rph3a
CSDC2	Csdc2
cdkal1	Cdkal1
zgc:165518	Pzp
zgc:165518	Mug1
zgc:165518	Gm7298
zgc:165518	Mug2
zgc:165518	A2ml1
5S_rRNA	Gm55361
5S_rRNA	Gm54776
U1	Gm23240
U1	Gm22847
mtx3	Mtx3
rgmb	Rgmb
aldh2.2	Aldh2
ogfr1	Ogfr
zgc:171929	Ovol2
rock1	Rock1
slc16a5b	Slc16a5
SGCZ	Sgcz
larp1	Larp1
dlc1	Dlc1
fuz	Fuz
SNORD63	Gm22200
LAMP5	Lamp5
5S_rRNA	Gm54776
prorsd1	Prorsd1
5S_rRNA	Gm54776
ntmt1	Ntmt1
5S_rRNA	Gm54776
plekhm3	Plekhm3
acss2l	Acsm4
acss2l	Acsm2
acss2l	Acsm1
acss2l	Acsm5
MMD2	Mmd2
5S_rRNA	Gm54776
mir18c	Mir18
RHO	Rho
U6	Gm55659
U6	Gm26017
NUP85	Nup85
PCP4	Pcp4
lmbr1	Lmbr1
bod1l1	Bod1l
mir457a	Mir195a
mir499a	Mir499
mmp25b	Mmp12
mmp25b	Mmp10
mmp25b	Mmp3
mmp25b	Mmp20
mmp25b	Mmp27
rhobtb2b	Rhobtb2
nampt4.2	Nampt
cst14b.1	Stfa2
cst14b.1	Csta3
cst14b.1	Stfa2l1
cst14b.1	Cstdc4
cst14b.1	Csta2
cst14b.1	Csta1
cst14b.1	Cstdc5
cst14b.1	Stfa1
cst14b.1	Cstdc6
cst14b.1	Stfa3
cbln14	Cbln3
kcna2b	Kcna2
tmem230b	Tmem230
hadhb	Hadhb
mir125b-1	Mir125b-1
5S_rRNA	Gm54776
tle2c	Tle2
tle2c	Tle7
ddx17	Ddx17
vapal	Vapa
si:ch211-188c16.1	Fyb2
eif2b5	Eif2b5
tfap2b	Tfap2b
si:dkey-43k4.3	1700088E04Rik
afg3l2	Afg3l2
crispld2	Crispld2
rps27l	Rps27l
rnf144b	Rnf144b
hpf1	Hpf1
bccip	Bccip
CPLX3	Cplx3
ets1	Ets1
nedd8l	Nedd8
5S_rRNA	Gm54776
ppie	Ppie
fmo5	Fmo9
smyhc2	Myh6
SNORD16	Snord16a
5S_rRNA	Gm55607
5S_rRNA	Gm55420
5S_rRNA	Gm55034
zglp1	Zglp1
SNORD36	Gm22879
pik3c2b	Pik3c2b
vsig8a	Vsig8
dapk2b	Dapk2
DRD5	Drd5
wars1	Wars1
si:ch211-127b16.6	Gp2
c2cd4a	C2cd4b
c2cd4a	C2cd4a
hpxb	Hpx
U1	Gm23240
U1	Gm22847
5S_rRNA	Gm54776
SNORD97	Gm23262
dnajb1a	Dnajb3
dnajb1a	Dnajb1
dnajb1a	Dnajb8
dnajb1a	Dnajb7
dnajb1a	4930503B20Rik
lig3	Lig3
TATDN3	Tatdn3
5S_rRNA	Gm54776
mir489	Mir489
tirap	Tirap
mir140	Mir140
mir23a-1	Mir23a
ift27	Ift27
5S_rRNA	Gm55607
5S_rRNA	Gm55420
5S_rRNA	Gm55034
fubp3	Fubp3
BNC1	Bnc1
abhd13	Abhd13
acvr2ab	Acvr2a
capn15	Capn15
5S_rRNA	Gm55802
dgkab	Dgka
nat14	Nat14
ppiab	Ppia
nhsa	Nhs
camk2n2	Camk2n2
tmem130	Tmem130
casr	Casr
hmgb1a	Hmgb1
baiap2l1b	Baiap2l1
gnb4b	Gnb4
dhx29	Dhx29
acox1	Acox1
tmco3	Tmco3
tgfb3	Tgfb3
creb3l3b	Creb3l3
gpaa1	Gpaa1
nipsnap2	Nipsnap2
sycn.3	Sycn
PDZD4	Pdzd4
arhgdia	Arhgdia
pappaa	Pappa
dtwd2	Dtwd2
pax7a	Pax7
5S_rRNA	Gm54776
HPDL	Hpdl
gramd1bb	Gramd1b
ndufb1	Ndufb1
srebf1	Srebf1
tpcn2	Tpcn2
apbb3	Apbb3
sall4	Sall4
n6amt1	N6amt1
U1	Gm23240
U1	Gm22847
flnbl	Flnb
syt17	Syt17
FAM107A	Fam107a
aqr	Aqr
tmigd1	Tmigd1
5S_rRNA	Gm55486
5S_rRNA	Gm55647
mir124-3	Mir124a-2
mir10b-1	Mir10b
phospho2	Phospho2
irx1a	Irx1
dre-mir-375-1	Mir375
5S_rRNA	Gm54776
tfdp1b	Tfdp1
fgd5a	Fgd5
srp14	Srp14
ccl27b	Ccl27al
ccl27b	Ccl27b
ccl27b	Ccl27a
ccl27b	Ccl28
trib1	Trib1
idh2	Idh2
ap1g1	Ap1g1
usp37	Usp37
slc1a5	Slc1a5
mhc1uma	Azgp1
mhc1uma	Fcgrt
rps26l	Rps26
nap1l1	Nap1l1
zgc:158376	Fbxl19
smim10l3	Smim10l3
smim10l3	Smim10l1
smim10l3	Smim10l2a
znf513b	Zfp513
atxn3	Atxn3
nsmaf	Nsmaf
RASSF10	Rassf10
wdr41	Wdr41
mtss1lb	Mtss2
SRL	Srl
ATP8A1	Atp8a1
bloc1s5	Bloc1s5
ddb1	Ddb1
vgll3	Vgll3
slc12a2l	Slc12a2
cse1l	Cse1l
vent	Dlx4
lrrc4ca	Lrrc4c
cfap90	Cfap90
snw1	Snw1
rgrb	Rgr
map1b	Map1b
phtf2	Phtf2
ANKRD50	Ankrd50
efr3bb	Efr3b
rab27a	Rab27a
SAMD12	Samd12
cfap68	Cfap68
b3gat1b	Glb1l3
b3gat1b	Gm1110
b3gat1b	Glb1l2
LRRTM4	Lrrtm4
ambra1a	Ambra1
anxa14	Anxa8
anxa14	Anxa9
anxa14	Anxa10
anxa14	Anxa13
CNNM4	Cnnm4
chchd6b	Chchd6
5S_rRNA	Gm54776
U6	Gm25380
RPS17	Rps17
cxcl11.3	Cxcl9
SNORD24	Gm23969
U6	Gm25886
eif4e1b	Eif4e1b
mir206-2	Mir206
fam219b	Fam219b
eif4e2	Eif4e2
pigs	Pigs
myo7aa	Myo7a
PRMT8	Prmt8
stim2a	Stim2
marveld1	Marveld1
acvr1c	Acvr1c
aaas	Aaas
ino80da	Ino80d
st14	St14
crebl2	Crebl2
rnf32	Rnf32
itchb	Itch
rufy3	Rufy3
npl	Npl
AREL1	Arel1
nbr1b	Nbr1
SNORD83A	Gm55357
lman2lb	Lman2l
plekhg5b	Plekhg5
kif1ca	Kif1c
xrcc5	Xrcc5
USP30	Usp30
5S_rRNA	Gm54776
fis1	Fis1
trappc2	Trappc2b
cldn10b	Cldn10
5S_rRNA	Gm54776
zgc:175280	Slc7a13
zgc:175280	AU018091
zmp:0000000624	Chlsn
5S_rRNA	Gm55661
klhdc3	Klhdc3
mios	Mios
lima1a	Lima1
lipcb	Lipc
xkr4	Xkr4
mir210	Mir210
dpf3	Dpf3
mir219-3	Mir219a-2
5S_rRNA	Gm54776
cmklr2	Cmklr2
hrh2a	Hrh2
5S_rRNA	Gm54776
lars1a	Lars1
socs7	Socs7
cep120	Cep120
tbca	Tbca
F13A1	F13a1
5S_rRNA	Gm55364
5S_rRNA	Gm54840
pax3b	Pax3
psmd2	Psmd2
cebpb	Cebpb
SAMD5	Samd5
arhgap42b	Arhgap42
GAN	Gan
ryr1b	Ryr1
mir193a-2	Mir193a
fbln1	Fbln1
cnot8	Cnot8
mir9-7	Mir9b-1
ahrra	Ahrr
slc16a2	Slc16a2
zswim6	Zswim6
mcm4	Mcm4
map3k7cl	Map3k7cl
lrit1b	Lrit1
plaat1l	Plaat1
nme2b.1	Nme1
limk1a	Limk1
stoml2	Stoml2
dusp16	Dusp16
sytl2a	Sytl2
wwc1	Wwc1
mrps9	Mrps9
pou4f3	Pou4f3
irf1b	Irf1
TMEM179	Tmem179
tfr2	Tfr2
myadml2	Myadml2
bahcc1a	Bahcc1
zgc:92161	Hsd11b1
zgc:92161	Dhrs2
zgc:92161	Cbr3
zgc:92161	Dhrs4
lplb	Lpl
hoxc11b	Hoxd11
SNORD33	Snord32a
SNORD33	Gm56121
cfap206	Cfap206
gatc	Gatc
brinp1	Brinp1
plxna1b	Plxna1
agpat2	Agpat2
lman2la	Lman2l
5S_rRNA	Gm54776
trim24	Trim24
crlf2	Il2rg
crlf2	Il27ra
dbn1	Dbn1
5S_rRNA	Gm54776
iqgap3	Iqgap3
NPFFR2	Npffr2
cyba	Cyba
tmx1	Tmx1
tmem248	Tmem248
AXL	Axl
smoc1	Smoc1
mir124-5	Mir124a-3
dre-mir-216a	Mir216b
mir124-2	Mir124a-2
prmt5	Prmt5
acer2	Acer2
snord79.2	Gm50452
5S_rRNA	Gm54776
kntc1	Kntc1
slc18a3b	Slc18a3
5S_rRNA	Gm55661
dntt	Dntt
CDK2AP1	Cdk2ap1rt
CDK2AP1	Cdk2ap1
dcc	Dcc
scyl2	Scyl2
5S_rRNA	Gm55100
mdh2	Mdh2
slc15a1a	Slc15a1
psmb11b	Psmb11
F2RL2	F2rl2
XRCC2	Xrcc2
5S_rRNA	Gm55540
5S_rRNA	Gm54776
nots	Pga5
mir18a	Mir18
mir129-2b	Mir129b
fam193b	Fam193b
numa1	Numa1
gpsm1b	Gpsm1
esama	Esam
hgsnat	Hgsnat
scgn	Scgn
c1d	C1d
snord118b.2	Gm23182
slc52a3-1	Slc52a3
si:ch73-267c23.10	Serinc3
tmem116	Tmem116
foxk2a	Foxk2
prrc2c	Prrc2c
dre-mir-22a	Mir22
adamts5	Adamts5
mirlet7c-1	Mirlet7c-1
mapkapk3	Mapkapk3
SLC5A7	Slc5a7
tril	Tril
tmem107	Tmem107
pigh	Pigh
GGT7	Ggt7
fbxo33	Fbxo33
sik3	Sik3
apeh	Apeh
zmp:0000001127	Il12a
dcun1d2b	Dcun1d2
bag6	Bag6
mbnl1	Mbnl1
exosc7	Exosc7
wnt7ab	Wnt7a
tbxa2r	Tbxa2r
TULP1	Tulp1
lrrc51	Lrrc51
mfsd1	Mfsd1
faslg	Fasl
5S_rRNA	Gm54776
rnf170	Rnf170
zgc:63587	Septin14
prpsap1	Prpsap1
si:ch211-264f5.8	Grik5
si:ch73-106k19.2	Glyatl3
si:ch73-106k19.2	Gm4952
si:ch73-106k19.2	Glyat
si:ch73-106k19.2	Keg1
5S_rRNA	Gm54776
aanat1	Aanat
5S_rRNA	Gm54776
zgc:153913	Lrtm2
nptna	Nptn
zmp:0000001102	Slc22a7
aamdc	Aamdc
pgs1	Pgs1
fam89a	Fam89a
crebrf	Crebrf
FOXN2	Foxn2
minar2	Minar2
U4	Gm26254
U4	Gm25279
5S_rRNA	Gm54455
5S_rRNA	Gm55607
5S_rRNA	Gm55420
5S_rRNA	Gm55034
coro2bb	Coro2b
zmp:0000001331	B4galnt2
nploc4	Nploc4
tmem33	Tmem33
casp20	Casp1
stk39	Stk39
hs2st1a	Hs2st1
snord118b.3	Gm23182
mir27d	Mir27b
SNORD42	Snord42b
frrs1b	Frrs1
xkr5a	Xkr5
frem1a	Frem1
gabra4	Gabra4
PCNP	Pcnp
RGS9BP	Rgs9bp
unm_sa808	Traf2
dre-mir-99-2	Mir99a
mboat4	Mboat4
gpr6	Gpr6
C20H1orf198	2310022B05Rik
PLCB4	Plcb4
pid1	Pid1
otud1	Otud1
CDCP1	Cdcp1
slc39a4	Slc39a4
map4k4	Map4k4
hhex	Hhex
wasf3a	Wasf3
BPHL	Bphl
c1qtnf9	C1qtnf9
cckbrb	Cckbr
ints4	Ints4
tmem101	Tmem101
gins4	Gins4
snord79.1	Gm50452
tmem26b	Tmem26
stc2b	Stc2
gramd2aa	Gramd2a
C2CD4C	C2cd4c
TMEM19	Tmem19
baiap2b	Baiap2
cdr2l	Cdr2l
pdpr	Pdpr
STON1	Ston1
ccdc181	Ccdc181
asmt	Asmt
DLG4	Dlg4
nrl	Nrl
jmjd6	Jmjd6
appl2	Tubgcp6
DGKI	Dgki
camsap3	Camsap3
csf3r	Csf3r
5S_rRNA	Gm54776
efr3a	Efr3a
trip10b	Trip10
cacng2b	Cacng2
tulp3	Tulp3
alx3	Alx4
taldo1	Taldo1
bnip3la	Bnip3l
NHERF1	Nherf1
mbd5	Mbd5
gpr182	Gpr182
c5ar1	C5ar2
c5ar1	C5ar1
ccdc50a	Ccdc50
5S_rRNA	Gm55373
5S_rRNA	Gm55834
SNORA63	Gm56414
SNORA63	Gm54830
SNORA63	Gm24201
SNORA63	Gm56113
dre-mir-736	Mir208b
5S_rRNA	Gm55100
klf2b	Zfp352
klf2b	Klf17
hdgfl2	Hdgfl2
5S_rRNA	Gm54776
U1	Gm23240
U1	Gm22847
U1	Gm23240
U1	Gm22847
fetub	Hrg
fetub	Fetub
wu:fc23c09	Lingo4
wu:fc23c09	Lingo3
adam12a	Adam12
sntg1	Sntg1
5S_rRNA	Gm54776
5S_rRNA	Gm55607
5S_rRNA	Gm55420
5S_rRNA	Gm55034
caap1	Caap1
mir124-6	Mir124a-3
purbb	Purb
thbs4a	Thbs4
znf131	Zfp131
tgm1l2	Tgm1
smyd4	Smyd4
P2RY14	P2ry14
dre-mir-455-1	Mir455
plppr2b	Plppr2
mir150	Mir150
lhfpl4a	Lhfpl4
tnpo1	Tnpo1
col18a1b	Col18a1
lye	Spaca4
spice1	Spice1
VMAC	Vmac
GRM7	Grm7
fzd6	Fzd6
zgc:173552	H3c7
slc10a7	Slc10a7
dele1	Dele1
ap1g2	Ap1g2
rbpja	Rbpj
capn2l	Capn2
ybey	Ybey
ggps1	Ggps1
trap1	Trap1
foxr1	Foxr2
tgfbr1b	Tgfbr1
WSCD1	Wscd1
slc38a8a	Slc38a8
ppig	Ppig
mfsd14bb	Mfsd14b
cd74b	Cd74
sowahca	Sowahc
rell1	Rell1
nudt12	Nudt12
siva1	Siva1
naa80	Naa80
camlg	Caml
kiss1rb	Kiss1r
gask1a	Gask1a
zgc:165453	Pzp
zgc:165453	Mug1
zgc:165453	Gm7298
zgc:165453	Mug2
zgc:165453	A2ml1
SLA	Sla
mrpl22	Mrpl22
bmp10l	Bmp10
kif3ca	Kif3c
tpm1	Tpm1
ccnj	Ccnj
lclat1	Lclat1
crybb3	Crybb3
thoc1	Thoc1
GUCY1A2	Gucy1a2
serbp1b	Serbp1
tm2d2	Tm2d2
myl9b	Myl9
bambib	Bambi
fez1	Fez1
il1b	Il1f10
il1b	Il1rn
il1b	Il36rn
il1b	Il1b
il1b	Il36b
il1b	Il36a
il1b	Il36g
prc1a	Prc1
wdr44	Wdr44
abcf3	Abcf3
unc5cb	Unc5c
apooa	Apoo
hgh1	Hgh1
crygn1	Crygn
pax6b	Pax6
psph	Psph
chd3	Chd3
cyp46a1.5	Cyp46a1
s1pr2	S1pr2
miga2	Miga2
sec24a	Sec24a
adcy2a	Adcy2
mre11a	Mre11a
sbno2a	Sbno2
kcng2	Kcng2
TTC28	Ttc28
tnpo2b	Tnpo2
cog7	Cog7
smim20	Smim20
cox5b2	Cox5b
cox5b2	Cox5b-ps
rap2aa	Rap2a
mrpl21	Mrpl21
KCTD5	Kctd5
zgc:171592	Prss38
zgc:171592	Ctrl
tmem254	Tmem254
pitpnm2	Pitpnm2
shisa6	Shisa6
RNF5	Rnf5
dync1h1	Dync1h1
c1ql3a	C1ql3
nup188	Nup188
spire1b	Spire1
zar1l	Zar1l
dennd4c	Dennd4c
spag1a	Spag1
dnah9	Dnah9
CARTPT	Cartpt
tat	Tat
timp4.1	Timp4
5S_rRNA	Gm55607
5S_rRNA	Gm55420
5S_rRNA	Gm55034
stxbp6	Stxbp6
5S_rRNA	Gm54554
qsox2	Qsox2
U2	Gm25783
U2	Gm25259
DUSP26	Dusp26
wdr47b	Wdr47
ctnnbip1	Ctnnbip1
manbal	Manbal
nlgn2b	Ces5a
nlgn2b	Ces1f
nlgn2b	Ces1e
nlgn2b	Ces1a
nlgn2b	Ces4a
nlgn2b	Ces1d
nlgn2b	Ces1b
nlgn2b	Ces1c
nlgn2b	Ces1g
nlgn2b	Ces1h
nlgn2b	Ces2h
nlgn2b	Ces2b
nlgn2b	Ces2c
nlgn2b	Ces2g
nlgn2b	Ces2a
nlgn2b	Ces2e
nlgn2b	Ces2f
mir100-1	Mir100
chico	Tle5
dre-mir-20a	Mir20a
tfap2d	Tfap2d
tor1l3	Tor1b
tor1l3	Tor1a
ppfibp1b	Ppfibp1
dpep1	Dpep1
cnih4	Cnih4
thumpd3	Thumpd3
rfx7b	Rfx7
angptl1b	Angptl1
sh3gl2b	Sh3gl2
etv1	Etv1
RNF14	Rnf14
ttc21a	Ttc21a
atp2b2	Atp13a5
atp2b2	Atp2b2
atp2b2	Atp13a4
atp2b2	Atp1a4
ca2	Car5a
ca2	Car1
ca2	Car2
ca2	Car9
ca2	Car13
ca2	Car3
ca2	Car11
fsbp	Fsbp
scrt1a	Scrt1
ext1b	Ext1
spint1a	Wfdc8
spint1a	Spint1
spint1a	Eppin
spint1a	Wfdc6a
spint1a	Wfdc6b
spint1a	Spint4
spint1a	Lrp11
r3hdm4	R3hdm4
pnn	Pnn
znf346	Zfp346
5S_rRNA	Gm54776
prr16	Prr16
fign	Fign
htr7d	Htr7
dub	Rcsd1
gng10	Gng10
tmem266	Tmem266
aqp11	Aqp11
amot	Amot
acot12	Acot12
polr1f	Polr1f
5S_rRNA	Gm54776
txnrd3	Txnrd3
pdgfrb	Pdgfrb
5S_rRNA	Gm54776
foxl2b	Foxl2
acot7	Acot7
st8sia4	St8sia4
zgc:153704	Ptgds
hlcs	Hlcs
5S_rRNA	Gm54776
fbxw11a	Fbxw11
5S_rRNA	Gm55146
5S_rRNA	Gm55176
5S_rRNA	Gm55373
5S_rRNA	Gm55834
hykk.2	Hykk
mir126b	Mir126a
lrrc28	Lrrc28
tcp1	Tcp1
hdhd2	Hdhd2
strc	Strc
pepd	Pepd
ttll5	Ttll5
aqp1a.2	Aqp1
gm2a	Gm2a
SNORD21	Snord21
ms4a17a.9	Ms4a18
ms4a17a.9	Ms4a10
ms4a17a.9	Ms4a14
ms4a17a.9	Ms4a6d
ms4a17a.9	Ms4a6c
ms4a17a.9	Ms4a6b
ms4a17a.9	Ms4a1
ms4a17a.9	Ms4a2
ms4a17a.9	Ms4a13
ms4a17a.9	Ms4a15
ms4a17a.9	Ms4a5
ms4a17a.9	Ms4a7
ms4a17a.9	Ms4a19
ms4a17a.9	Ms4a20
snord74	Gm26224
rbp5	Fabp5
rbp5	Fabp4
rbp5	Pmp2
rbp5	Fabp12
rbp5	Fabp9
rnf139	Rnf139
NAA40	Naa40
tspan17	Tspan17
zgc:163083	Hsd11b1
zgc:163083	Dhrs2
zgc:163083	Cbr3
zgc:163083	Dhrs4
pkn2b	Pkn2
KYAT3	Kyat3
zgc:171534	Endod1
KDELR3	Kdelr3
pkd1a	Pkd1l3
pkd1a	Pkdrej
pkd1a	Pkd1l2
pkd1a	Pkd1
pkd1a	Pkd2l2
fip1l1b	Fip1l1
mir146a	Mir146b
FIG4	Fig4
mir9-4	Mir9b-1
dre-mir-429	Mir429
CABP7	Cabp7
GABRR1	Gabrr1
znf750	Zfp750
aspscr1	Aspscr1
ccdc85cb	Ccdc85c
fbxl13	Fbxl13
kif2a	Kif2a
mybbp1a	Mybbp1a
adss1	Adss1
prdm1b	Crybg2
ripk3	Ripk3
dtwd1	Dtwd1
rph3ab	Rph3a
cbln5	Cbln3
wdsub1	Wdsub1
tab1	Tab1
ndufa2	Ndufa2
mrpl33	Mrpl33
KCTD20	Kctd20
gipc1	Gipc1
ccna2	Ccna2
dmgdh	Dmgdh
clint1b	Clint1
h2af1al	H2ac20
h2af1al	H2ac21
h2af1al	H2aj
sec24d	Sec24d
zgc:153431	Tmem63b
kcnj6	Kcnj6
UBR1	Ubr1
PLPP7	Plpp7
5S_rRNA	Gm55373
5S_rRNA	Gm55834
MAP3K11	Map3k11
nol6	Nol6
ms4a17a.5	Ms4a18
ms4a17a.5	Ms4a10
ms4a17a.5	Ms4a14
ms4a17a.5	Ms4a6d
ms4a17a.5	Ms4a6c
ms4a17a.5	Ms4a6b
ms4a17a.5	Ms4a1
ms4a17a.5	Ms4a2
ms4a17a.5	Ms4a13
ms4a17a.5	Ms4a15
ms4a17a.5	Ms4a5
ms4a17a.5	Ms4a7
ms4a17a.5	Ms4a19
ms4a17a.5	Ms4a20
tmem14cb	Tmem14c
qser1	Qser1
5S_rRNA	Gm55361
unm_hu7912	Ajm1
mib2	Mib2
g6pc3	G6pc3
5S_rRNA	Gm54776
lpar2b	Lpar2
evlb	Evl
ipo13b	Ipo13
mrpl2	Mrpl2
c8b	C8b
5S_rRNA	Gm54455
ERG28	Erg28
5S_rRNA	Gm55607
5S_rRNA	Gm55420
5S_rRNA	Gm55034
lin28b	Lin28b
larp7	Larp7-ps
larp7	Larp7
ctnnb2	Ctnnb1
polg2	Polg2
LSM10	Lsm10
epb41l3a	Epb41l3
dre-mir-143	Mir143
RSPH1	Rsph1
oxsm	Oxsm
snord29	Gm22744
snord29	Gm55451
mir429b	Mir429
asf1ba	Asf1b
WDR1	Wdr1
msx1a	Msx3
guca1c	1700109H08Rik
guca1c	Hpcal4
mir135b	Mir135a-1
acox3	Acox3
ckmt2a	Ckmt2
hnrnpabb	Hnrnpab
mfsd10	Mfsd10
dre-mir-129-1	Mir129-1
rnf19a	Rnf19a
rnf19a	Gm65991
vasna	Vasn
MAPK8IP1	Mapk8ip1
prr5b	Prr5
ggctb	Ggct
gldc	Gldc
ABCD2	Abcd2
CSRNP3	Csrnp3
5_8S_rRNA	Gm54867
EML6	Eml6
hgfb	Hgf
mirlet7a-5	Mirlet7d
mirlet7a-5	Gm54609
etf1a	Etf1
mir25	Mir25
vaspa	Vasp
fyco1b	Fyco1
trh	Trh
wnt3a	Wnt3a
aldh4a1	Aldh4a1
irak4	Irak4
pde8b	Pde8b
GID4	Gid4
TBC1D8	Tbc1d8
pald1a	Pald1
nptx1l	Nptx1
ddah2	Ddah2
selenof	Selenof
mrpl32	Mrpl32
dusp27	Styxl2
hoxc6b	Hoxc6
RNF208	Rnf208
zgc:123284	Hsd11b1
zgc:123284	Dhrs2
zgc:123284	Cbr3
zgc:123284	Dhrs4
srsf7b	Srsf7
adipor1b	Adipor1
tmem126a	Tmem126a
tmem126a	Tmem126b
5S_rRNA	Gm54776
zp3	Zp3
ofd1	Ofd1
5S_rRNA	Gm55661
NOX4	Nox4
ubiad1	Ubiad1
UNC13B	Unc13b
crhbp	Crhbp
pin1	Pin1
pin1	Pin1rt1
dap1b	Dapl1
U1	Gm23240
U1	Gm22847
tek	Tek
clic1	Clic1
PPIC	Ppic
kpna7	Kpna7
cenatac	Cenatac
mir10d	Mir10b
ankrd50	Ankrd50
ndnf	Ndnf
mir199-2a	Mir199a-1
csnk2a4	Csnk2a1
mir92b	Mir92b
dnajc21	Dnajc21
b4galnt2.1	B4galnt2
b3galt10.1	B3galnt1
b3galt10.1	B3galt5
b3galt10.1	B3gnt6
5S_rRNA	Gm55607
5S_rRNA	Gm55420
5S_rRNA	Gm55034
5S_rRNA	Gm55607
5S_rRNA	Gm55420
5S_rRNA	Gm55034
pcdh20	Pcdh20
MGAT5B	Mgat5b
chrm5a	Chrm5
socs6a	Socs6
gas1a	Gas1
orc2	Orc2
gucy2ca	Gucy2c
MRPL49	Mrpl49
epha3l	Epha3
5S_rRNA	Gm54776
dars1	Dars1
sash1b	Sash1
C5H9orf78	BC005624
fadd	Fadd
5S_rRNA	Gm55661
vdra	Vdr
crtc1a	Crtc1
5S_rRNA	Gm55373
5S_rRNA	Gm55834
KIF5B	Kif5b
zmp:0000000608	Cd4
rpl31	Rpl31
U1	Gm23240
U1	Gm22847
snord80.2	Snord80
5S_rRNA	Gm54776
arhgap17a	Arhgap17
cpeb2	Cpeb2
chmp1b	Chmp1b
sowahcb	Sowahc
anapc16	Anapc16
clrn3	Clrn3
tecra	Tecr
CHST8	Chst8
dre-mir-30b	Mir30c-2
dre-mir-30b	Mir30b
snord80.1	Snord80
dre-mir-182	Mir182
cnnm4a	Cnnm4
mir206-1	Mir206
zgc:171470	Cd22
pick1	Pick1
eif3s6ip	Eif3l
stimate	Stimate
yme1l1b	Yme1l1
5S_rRNA	Gm54776
EIF2AK4	Eif2ak4
tfap2a	Tfap2a
snord118a	Gm23182
tmem37	Tmem37
KLHL12	Klhl12
5S_rRNA	Gm55607
5S_rRNA	Gm55420
5S_rRNA	Gm55034
creld1b	Creld1
ATP9A	Atp9a
GPR68	Gpr68
HYCC2	Hycc2
5S_rRNA	Gm54776
lrrc1	Lrrc1
wdr48a	Wdr48
mirlet7j	Mirlet7g
zbtb14	Zbtb14
ddx54	Ddx54
KCNAB3	Kcnab3
SNX1	Snx1
INSM2	Insm2
uqcrc1	Uqcrc1
inhbab	Inhba
aldh6a1	Aldh6a1
dre-let-7h	Mir98
ears2	Ears2
steep1	Steep1
prkaa2	Prkaa2
il11a	Il11
FAM163B	Fam163b
spinb	Spin2h
spinb	Gm21394
spinb	Spin2f
spinb	Gm20826
spinb	Gm20777
spinb	Gm21812
spinb	Gm20815
spinb	Gm20822
spinb	Gm20816
spinb	Spin2-ps2
spinb	Gm21719
spinb	Gm20823
spinb	Gm20821
spinb	Gm20865
spinb	Gm20807
spinb	Spin2g
spinb	Spin2c
spinb	Spin4
spinb	Gm21943
spinb	Spin2-ps8
spinb	Spin2i
spinb	Spin1
spinb	Gm29049
spinb	Gm21874
spinb	Spin2j
spinb	Gm20830
spinb	Gm20773
spinb	Gm28171
spinb	Gm20772
spinb	Gm20737
spinb	Gm46683
spinb	Gm21425
spinb	Gm20917
spinb	Gm20795
spinb	Gm20747
spinb	Gm20834
spinb	Spin2d
spinb	Gm20867
spinb	Gm20828
spinb	Gm21778
spinb	Ssty1
spinb	Gm21854
spinb	Spin2e
spinb	Gm20825
spinb	Gm20914
spinb	Spin2-ps9
spinb	Gm20809
spinb	Spin2-ps10
spinb	Gm21440
spinb	Gm21118
spinb	Gm20812
spinb	Spin2-ps4
spinb	Gm21310
spinb	Spin2-ps7
spinb	Gm20854
spinb	Gm20909
spinb	Gm21244
spinb	Spin2-ps1
spinb	Gm20806
spinb	Gm20831
spinb	Gm21454
spinb	Ssty2
spinb	Gm29424
spinb	Gm20873
spinb	Gm21721
spinb	Gm20918
spinb	Gm21292
spinb	Gm20852
spinb	Gm20877
spinb	Gm20924
spinb	Gm14332
spinb	Gm20738
GNB4	Gnb4
ppp1r27a	Ppp1r27
jakmip3	Jakmip3
ralbp1	Ralbp1
lzts2b	Lzts2
zmp:0000001267	Slc7a15
faua	Fau
fam136a	Fam136a
GALNT10	Galnt10
tspan31	Tspan31
rps14	Rps14
tmem63ba	Tmem63b
noxo1a	Noxo1
pctp	Pctp
utp20	Utp20
dre-mir-30c	Mir30c-2
dre-mir-30c	Mir30b
isca1	Isca1
isca1	AK157302
cacna2d2a	Cacna2d2
dre-mir-183	Mir183
ssr1	Ssr1
celf6	Celf6
dcp1a	Dcp1a
SNORD83	Gm25128
SNORD83	Gm22589
SNORD83	Gm25128
SNORD83	Gm22589
fam78bb	Fam78b
mtm1	Mtm1
tcf3b	Tcf3
cntn1a	Cntn1
oxt	Avp
