mt-nd1	MT-ND1
aak1b	AAK1
tmem241	TMEM241
cdk4	CDK4
wdr54	WDR54
wdr54	FBXW12
mycla	MYCL
pwp2h	PWP2
lgals2b	LGALS2
slc50a1	SLC50A1
usp31	USP31
pik3cg	PIK3CG
bfsp1	BFSP1
dhx35	DHX35
dclre1c	DCLRE1C
cbx7a	CBX7
nrg3b	NRG3
ubxn7	UBXN7
irf2bp1	IRF2BP1
chrna9b	CHRNA9
AGAP2	AGAP2
ZNF654	ZNF654
cep55l	CEP55
VPS13B	VPS13B
antxr1b	ANTXR1
nt5c1ab	NT5C1A
nipa1	NIPA1
ube2ka	UBE2K
ep300b	EP300
fam49a	CYRIA
nsmaf	NSMAF
pip4k2cb	PIP4K2C
bhlha9	BHLHA9
rbp4	RBP4
trim46a	TRIM46
mafba	MAFB
klb	KLB
nipa2	NIPA2
pcsk2	PCSK2
wscd1b	WSCD1
rnf114	RNF114
ca7	CA7
cpm	CPM
baiap3	BAIAP3
pjvk	GSDMC
pjvk	GSDMA
pjvk	GSDMD
pjvk	GSDMB
ccno	CCNO
tmem107l	TMEM107
mir125b-3	MIR125A
spata2	SPATA2
pde6c	PDE6C
ints10	INTS10
mirlet7c-2	MIRLET7C
tfa	LTF
nae1	NAE1
pou1f1	POU1F1
dre-mir-99-2	MIR99A
cdc20b	CDC20B
CDH6	CDH6
bmp1b	BMP1
trhde.1	TRHDE
cyfip1	CYFIP1
gpx8	GPX8
krtcap2	KRTCAP2
CDH8	CDH8
chmp2ba	CHMP2B
cngb3.1	CNGB3
gper1	GPER1
SPRYD3	SPRYD3
fbxo16	FBXO16
slc9a8	SLC9A8
vgll3	VGLL3
OTOR	OTOR
fra10ac1	FRA10AC1
mthfd2l	MTHFD2L
CDH10	CDH10
lmf2a	LMF2
fzd3a	FZD3
mfng	MFNG
unkl	UNKL
slc6a13	SLC6A13
edar	EDAR
tsr2	TSR2
b4galt5	B4GALT6
gtpbp2a	GTPBP2
ZDHHC14	ZDHHC14
usp25	USP25
miox	MIOX
grm6a	GRM6
lgi1b	LGI4
lgi1b	LGI1
lgi1b	LRG1
lgi1b	LRRC26
SYAP1	SYAP1
dync1li2	DYNC1LI2
emilin3	EMILIN3
tubgcp5	TUBGCP5
cmtm4	CMTM4
man2b1	MAN2B1
tlr1	TLR6
rad51c	RAD51C
osr2	OSR2
pld2	PLD2
phospho2	PHOSPHO2
xpnpep3	XPNPEP3
fam171b	FAM171B
polh	POLH
cbsa	CBS
lgals8b	LGALS8
aar2	AAR2
ankrd9	ANKRD9
MMP16	MMP16
cmtm3	CMTM3
cdc42bpab	CDC42BPA
abt1	ABT1
zeb2b	ZEB2
mtm1	MTM1
KCNS2	KCNS2
fbln1	FBLN1
arid1b	ARID1B
vdac2	VDAC2
prpf6	PRPF6
NIPAL2	NIPAL2
igfals	IGFALS
tyrp1b	TYRP1
slc35g1	SLC35G1
kcnip3b	KCNIP3
rcor1	RCOR1
shisa9b	SHISA8
tomm5	TOMM5
CDH18	CDH18
trmt1	TRMT1
chst7	CHST7
st13	ST13
galns	GALNS
mrtfbb	MRTFB
pop1	POP1
coa6	COA6
adgrg1	ADGRG3
tspan9b	TSPAN8
slc9a7	SLC9A7
grhpra	GRHPR
si:ch211-124n19.2	SH3RF3
slc13a4	SLC13A4
nat16	NAT16
rbx1	RBX1
snrnp25	SNRNP25
chrne	CHRNE
dyrk2	DYRK2
septin10	SEPTIN10
rida	RIDA
slc20a2	SLC20A2
znf503	ZNF503
si:ch211-203d1.3	SSH3
PABPN1L	PABPN1L
kbtbd11	KBTBD11
snx27b	SNX27
slc7a6	SLC7A6
ppp6r2b	PPP6R2
SAMD10	SAMD10
plce1	PLCE1
eif4g1a	EIF4G1
trappc2l	TRAPPC2L
si:dkey-184a18.5	C5orf63
lrmda	LRMDA
cdip1	CDIP1
mrpl18	MRPL18
ACVR2A	ACVR2A
acox3	ACOX3
rp2	RP2
wnt7bb	WNT7B
polr3k	POLR3K
sowahca	SOWAHC
rangap1a	RANGAP1
akap17a	AKAP17A
pptc7b	PPTC7
slc7a6os	SLC7A6OS
tcirg1b	TCIRG1
Y_RNA	Y_RNA
dnaja2b	DNAJA2
arhgef10	ARHGEF10
Y_RNA	Y_RNA
stxbp1b	STXBP1
MATN2	MATN2
kcnma1a	KCNMA1
mgrn1b	MGRN1
znf512b	ZNF512B
tbc1d10a	TBC1D10A
pomp	POMP
CNOT2	CNOT2
ola-let-7b-1	MIR98
cbfa2t3	CBFA2T3
nrip1b	NRIP1
asmt	ASMT
gltpd2b	CPTP
gltpd2b	GLTPD2
BMAL2	BMAL2
pparab	PPARA
jade3	JADE3
adgrl3.1	ADGRL3
gdpd5a	GDPD5
atp1b2b	ATP1B2
nacc1b	NACC1
orc4	ORC4
sec23a	SEC23A
nfkbil1	NFKBIL1
RAMP3	RAMP3
kcmf1	KCMF1
HTRA3	HTRA3
ZC3H7B	ZC3H7B
adar	ADAR
smug1	SMUG1
yars2	YARS2
mbd5	MBD5
stk38l	STK38L
calcoco1b	CALCOCO1
KCNMB4	KCNMB4
atp6v0a2a	ATP6V0A2
ggh	GGH
UCKL1	UCKL1
dscama	DSCAM
prpf19	PRPF19
KIF5C	KIF5C
rargb	RARG
cdkn1bb	CDKN1B
mmp15b	MMP15
med21	MED21
PTPRB	PTPRB
mogat3b	MOGAT3
lipg	LIPG
fgfr1op2	FGFR1OP2
ier2b	IER2
srrt	SRRT
tefb	TEF
gtpbp6	GTPBP6
srp54	SRP54
TOB2	TOB2
rhbdf1a	RHBDF1
dpp6a	DPP6
tm7sf3	TM7SF3
rnf167	ZNRF4
zbtb46	ZBTB46
faim2b	FAIM2
si:dkey-193c22.1	AADACL3
si:dkey-193c22.1	AADACL2
si:dkey-193c22.1	AADACL4
cacna1ab	CACNA1A
dlg5a	DLG5
dhcr7	DHCR7
SNORD66	SNORD66
polr3h	POLR3H
gas2l3	GAS2L3
fam131aa	FAM131A
rbms2a	RBMS2
nit2	NIT2
clcn2a	CLCN2
mrps35	MRPS35
arid2	ARID2
CSDC2	CSDC2
lrrc57	LRRC57
SLC22A17	SLC22A17
znf148	ZNF148
slc35e4	SLC35E4
mansc4	MANSC4
mtss1lb	MTSS2
pmm1	PMM1
SNX18	SNX18
cln8	CLN8
fam189b	ENTREP3
cebp1	CEBPE
tead4	TEAD4
tyro3	TYRO3
inpp5ja	INPP5J
ACSF3	ACSF3
ptprr	PTPRR
arl15a	ARL15
cnksr2b	CNKSR2
bzw1a	BZW1
tbc1d23	TBC1D23
nkain4	NKAIN4
mpg	MPG
lft1	LEFTY2
lft1	LEFTY1
calub	CALU
pabpn1	PABPN1
rab21	RAB21
ndufs4	NDUFS4
fdps	FDPS
slc38a2	SLC38A2
fsta	FST
nprl3	NPRL3
hnrnpub	HNRNPU
gtf3c6	GTF3C6
cdh15	CDH15
mat2aa	MAT2A
gucy2ca	GUCY2C
tomm70a	TOMM70
thpo	THPO
rps3	RPS3
rps3	GET1
lgr5	LGR5
hbba1	HBE1
si:dkey-82f1.1	DENND2A
itga2.2	ITGA2
kif26bb	KIF26B
spg7	SPG7
gtf2e2	GTF2E2
ngdn	NGDN
aox6	AOX1
slc38a4	SLC38A4
rusc1	RUSC1
wdr83os	WDR83OS
zfhx2	ZFHX2
YTHDF1	YTHDF1
slc12a8	SLC12A8
paip1	PAIP1
mpx	EPX
kctd14	KCTD14
myrfl	MYRFL
ANO4	ANO4
thtpa	THTPA
wdr83	WDR83
per2	PER2
cnstb	CNST
tmem45a	TMEM45A
fgf10b	FGF10
ptchd1	PTCHD1
ola-mir-124-1	MIR124-3
LAPTM4B	LAPTM4B
cacna2d3	CACNA2D3
bhlhe23	BHLHE23
adamts12	ADAMTS12
smim18	SMIM18
sft2d2a	SFT2D2
phex	PHEX
ankrd11	ANKRD11
snap25a	SNAP25
dap3	DAP3
cct2	CCT2
dcaf11	DCAF11
rnf121	RNF121
DCTN6	DCTN6
erich1	ERICH1
ints4	INTS4
slc22a31	SLC22A31
PSPN	PSPN
fbxl5	FBXL5
fam107b	FAM107B
slc17a9b	SLC17A9
heg1	HEG1
gtf3aa	GTF3A
MTDH	MTDH
MTDH	MAMSTR
elapor2a	ELAPOR2
sh3bp4a	SH3BP4
gba1	GBA1
rrm1	RRM1
dpep1	DPEP1
Gb-alpha4	HBD
Gb-alpha4	HBB
Gb-alpha4	HBG2
Gb-alpha4	HBG1
kansl1l	KANSL1L
hgsnat	HGSNAT
ankef1a	ANKEF1
s100b	S100B
grm3	GRM3
plbd1a	PLBD1
itm2cb	ITM2C
gid8b	GID8
anxa11a	ANXA11
dpy19l3	DPY19L3
pcdh15b	PCDH15
Gb-beta4	HBE1
mbtps2	MBTPS2
psme1	PSME1
mpx	EPX
emilin1a	EMILIN1
tmcc1b	TMCC1
yju2b	YJU2B
zcchc24	ZCCHC24
adck2	ADCK2
sult5a1	SULT1A2
sult5a1	SULT1A1
sult5a1	SULT1A3
sult5a1	SULT1A4
GPR55	GPR55
ubr5	UBR5
hp	PRSS58
myl7	MYL7
smpx	SMPX
ppifa	PPIA
ppifa	PPIAL4G
ppifa	PPIAL4H
ppifa	PPIAL4C
ppifa	PPIAL4F
ppifa	PPIAL4E
ppifa	PPIAL4D
ppifa	PPIAL4A
rnf115a	RNF115
aamdc	AAMDC
c3b.2	C3
KLHL34	KLHL34
H2BC14	H2BC11
H2BC14	H2BC26
H2BC14	H2BC21
H2BC14	H2BC17
H2BC14	H2BC3
gigyf2	GIGYF2
col12a1a	COL12A1
dhodh	DHODH
SRPK2	SRPK2
il17a/f3	IL17F
dnah12	DNAH12
HBE1	HBE1
ech1	ECH1
sema3d	SEMA3D
loxa	LOX
si:ch211-14i3.2	PRRT3
polr3c	POLR3C
BEST3	BEST3
H3-7	H3-7
myl1	MYL1
qrich1	QRICH1
pck2	PCK2
gck	GCK
rb1	RB1
ggcx	GGCX
mcm3	MCM3
ist1	IST1
tmem275a	TMEM275
zmiz1a	ZMIZ1
cc2d2a	CC2D2A
glula	GLUL
nol6	NOL6
mphosph10	MPHOSPH10
cps1	CPS1
shank3b	SHANK3
mrps33	MRPS33
itga10	ITGA10
Gb-alpha1	HBD
Gb-alpha1	HBB
Gb-alpha1	HBG2
Gb-alpha1	HBG1
pick1	PICK1
paqr8	PAQR8
slc11a2	SLC11A2
snx24	SNX24
znf395b	ZNF395
ykt6	YKT6
Gb	HBE1
braf	BRAF
pus7	PUS7
crabp2a	CRABP2
Gb-alpha1	HBD
Gb-alpha1	HBB
Gb-alpha1	HBG2
Gb-alpha1	HBG1
MME	MME
rpusd4	RPUSD4
sema3ab	SEMA3A
gmcl1	GMCL2
gmcl1	GMCL1
znf507	ZNF507
med17	MED17
pnocb	PNOC
TYMP	TYMP
fen1	FEN1
kank2	KANK2
osmr	LIFR
LGALS2	LGALS2
map3k15	MAP3K15
atg14	ATG14
crmp1	CRMP1
ca14	CA14
EEF1AKMT3	EEF1AKMT3
large1	LARGE1
lpar6b	LPAR6
c1qtnf7	C1QTNF7
erbb4b	ERBB4
stx16	STX16
lsm8	LSM8
elp3	ELP3
tshz3b	TSHZ3
prtfdc1b	PRTFDC1
fam136a	FAM136A
cpeb2	CPEB2
pcyox1	PCYOX1
aqp3a	AQP3
rtn4rl2a	RTN4RL2
dock6	DOCK6
jmjd7	JMJD7
tmem30aa	TMEM30A
cdc42ep1b	CDC42EP1
slc20a1b	SLC20A1
CIART	CIART
utp15	UTP15
unc93b1	UNC93B1
grip1	GRIP1
ndnf	NDNF
arhgap21b	ARHGAP21
CARD10	CARD10
GPR149	GPR149
dgkab	DGKA
tbpl2	TBPL2
filip1a	FILIP1
strap	STRAP
prdm5	PRDM5
znf536	ZNF536
timm10	TIMM10
sh3kbp1	SH3KBP1
mfsd6a	MFSD6
ctnnd1	CTNND1
U1	RNU1-109P
U1	RNU1-104P
ikzf2	IKZF2
stard7	STARD7
dpp6b	DPP6
sema3e	SEMA3E
tfb1m	TFB1M
dhx36	DHX36
prpf3	PRPF3
wfs1a	WFS1
nhp2	NHP2
taf1	TAF1
taf1	TAF1L
vwc2l	VWC2L
TLR5	TLR5
fbxo34	FBXO34
tnrc6bb.1	TNRC6B
nab1a	NAB1
aplnr2	APLNR
nr2f1a	NR2F1
bard1	BARD1
lgals3b	LGALS12
lgals3b	LGALS1
lgals3b	LGALS7B
lgals3b	LGALS7
lgals3b	LGALS9
lgals3b	LGALS9B
lgals3b	LGALS9C
lgals3b	CLC
lgals3b	LGALS16
lgals3b	LGALS13
lgals3b	LGALS14
drg1	DRG1
fbxo8	FBXO8
ccne1	CCNE1
CLDN20	CLDN20
asb14b	ASB14
ppp2r2ca	PPP2R2C
tmpoa	LEMD1
tmpoa	TMPO
rps24	RPS24
dact1	DACT1
glsb	GLS
disp1	DISP1
lcp2a	LCP2
plcl1	PLCL1
kiaa0586	KIAA0586
elavl3	ELAVL3
arb2a	ARB2A
slc25a3b	SLC25A3
tm9sf1	TM9SF1
hnrnpl2	HNRNPL
kcnn2	KCNN2
abca12	ABCA12
hand2	HAND2
tasorb	TASOR
eif4ebp2	EIF4EBP2
tmem184bb.2	TMEM184B
zmat2	ZMAT2
ddt	DDT
ddt	DDTL
HMBOX1	HMBOX1
hpf1	HPF1
nanog	NANOGP8
nanog	NANOG
prkcsh	PRKCSH
ppa1b	PPA1
si:ch211-260e23.7	C19orf12
prkag2b	PRKAG2
stat1a	STAT1
gpr37l1a	GPR37L1
galnt7	GALNT7
cand1	CAND1
kif13bb	KIF13B
SNORA53	SNORA53
orla-uia1	AZGP1
orla-uia1	FCGRT
bcl2b	BCL2
rprd2b	RPRD2
cdh24a	CDH24
ldhba	LDHB
fam53c	FAM53C
ARHGEF26	ARHGEF26
rftn2	RFTN2
ipo4	IPO4
tysnd1	TYSND1
kyat3.1	KYAT3
si:dkey-266j7.2	CACNA2D1
RAP2B	RAP2B
mob4	MOB4
spock2	SPOCK2
azin1a	AZIN1
hic2	HIC2
tars2	TARS3
srsf7a	SRSF7
tph1b	TPH1
pcbp4	PCBP4
atp6v1c1a	ATP6V1C1
kdsr	KDSR
nme6	NME6
cntn1b	CNTN1
spcs3	SPCS3
cltrn	CLTRN
PI4KA	PI4KA
hspe1	HSPE1
nab2	NAB2
pde4a	PDE4A
vps4b	VPS4B
hspd1	HSPD1
dnajb12a	DNAJB12
baalcb	BAALC
mdm1	MDM1
dnajc14	DNAJC14
mir206-2	MIR206
hgfb	HGF
nrcama	NRCAM
reps2	REPS2
mir133b	MIR133B
p2ry1	P2RY1
kdm2aa	KDM2A
coq10b	COQ10B
cd81a	CD81
celf3b	CELF3
trmt2b	TRMT2B
eif2b4	EIF2B4
si:ch211-160o17.2	INPP1
SPIRE1	SPIRE1
slc2a11l	SLC2A7
slc2a11l	SLC2A3
slc2a11l	SLC2A14
smpd4	SMPD4
scdb	SCD
raver1	RAVER1
MBNL1	MBNL1
sf3b1	SF3B1
lrrc4.2	LRRC4
slf1	SLF1
rec8b	REC8
atraid	ATRAID
cers2b	CERS2
nhsa	NHS
tyk2	TYK2
rbm28	RBM28
nt5c2l1	NT5DC4
pkp3b	PKP3
si:ch211-241e1.3	LAMA3
wnt8b	WNT8B
RAI2	RAI2
CDC37	CDC37
polr2f	POLR2F
snx17	SNX17
SCML2	SCML2
pnpla8	PNPLA8
serpind1	SERPIND1
ifng1	IFNG
vps37c	VPS37C
hif1an	HIF1AN
sox10	SOX10
fam76b	FAM76B
si:dkeyp-81f3.4	AKAP14
pdcd6	PDCD6
CDKL5	CDKL5
KCNA1	KCNA1
si:ch211-66e2.5	ICAM3
sys1	SYS1
KCNA5	KCNA5
prrt4a	PRRT4
cuedc2	CUEDC2
nmt1b	NMT1
ola-mir-130c	MIR130A
arnt	ARNT
ptpro	PTPRO
dnajb9b	DNAJB9
mctp1a	MCTP1
ano9b	ANO9
sppl3	SPPL3
map1lc3a	MAP1LC3A
IMPDH	IMPDH1
ankrd44	ANKRD44
pax2a	PAX2
bmp6	BMP6
RS1	RS1
GNAZ	GNAZ
znf513a	ZNF513
slc5a1	SLC5A1
snap29	SNAP29
TTC39C	TTC39C
c3-1	C3
oxr1b	OXR1
txndc5	TXNDC5
s1pr2	S1PR2
eif6	EIF6
SUCNR1	SUCNR1
OSBPL1A	OSBPL1A
setdb1b	SETDB1
si:dkey-178e17.1	SLC25A1
aadac	AADAC
mtmr2	MTMR2
eps8a	EPS8
slc5a1	SLC5A1
mmp24	MMP24
bloc1s5	BLOC1S5
SHROOM2	SHROOM2
akr1b1.2	AKR1B1
chst3a	CHST3
arfgap1	ARFGAP1
cltcl1	CLTCL1
cdhr1a	CDHR1
dnmt1	DNMT1
DCAF1	DCAF1
ano9b	ANO9
znf281b	ZNF281
akr1b1.1	AKR1B1
skic3	SKIC3
clk2b	CLK2
lrit2	LRIT2
p2ry12	P2RY12
eef1e1	EEF1E1
fam83c	FAM83C
RNF208	RNF208
P2RY13	P2RY13
lrit1a	LRIT1
cwc15	CWC15
slc35b3	SLC35B3
uqcc1	UQCC1
P2RY13	P2RY13
pikfyve	PIKFYVE
rgra	RGR
dusp16	DUSP16
rnf144b	RNF144B
p2ry13	P2RY13
tfec	TFEC
scarb2c	SCARB2
plp1b	PLP1
c3-2	C3
gdf5	GDF5
frmd4a	FRMD4A
slc18a3a	SLC18A3
arsk	ARSK
sema6bb	SEMA6B
crebl2	CREBL2
si:dkeyp-117b11.1	BLNK
sqlea	SQLE
ptprna	PTPRN
mfsd1	MFSD1
sox7	SOX7
eif3g	EIF3G
rai14	RAI14
gpr19	GPR19
nlgn3b	CES5A
nlgn3b	CES4A
nlgn3b	CES1
nlgn3b	CES2
chata	CHAT
ZNF521	ZNF521
plin3	PLIN4
plin3	PLIN3
plin3	PLIN5
ano9b	ANO9
sdc4	SDC4
p2ry11	P2RY11
arrdc3a	ARRDC3
pinx1	PINX1
tbk1	TBK1
elmo2	ELMO2
pklr	PKLR
ppan	PPAN
mdfic	MDFIC
ABHD17A	ABHD17A
oser1	OSER1
plat	PLAT
angptl6	ANGPTL6
manf	MANF
fgf10a	FGF10
rgl1	RGL1
mir153c	MIR153-1
ss18	SS18
schip1	SCHIP1
rbm15b	RBM15B
adgrv1	ADGRV1
mtmr9	MTMR9
foxp2	FOXP2
parga	PARG
nnt	NNT
desma	DES
lrrn2	LRRN2
vps13d	VPS13D
pcbp4	PCBP4
psma8	PSMA8
si:dkey-122a22.2	EPHX3
zfyve9b	ZFYVE9
il12a	IL12A
myofl	MYOF
tmem198a	TMEM198
KCTD1	KCTD1
lrp6	LRP6
grip2a	GRIP2
xkr6b	XKR6
trip10a	TRIP10
bin1a	BIN1
foxp1b	FOXF2
foxp1b	FOXI1
tfap2a	TFAP2A
fmoda	FMOD
gria3a	GRIA3
AQP4	AQP4
zbtb7b	ZBTB7B
ccm2	CCM2
fyb1b	FYB1
SLC6A6	SLC6A6
mpp3b	MPP3
ihha	DHH
pdp2	PDP2
elovl1b	ELOVL1
khdc4	KHDC4
prelp	PRELP
zgc:113054	DHRS2
mak	MAK
terb1	TERB1
ppp1r3aa	PPP1R3A
il19l	IL19
il19l	IL20
ikbkb	IKBKB
atp5mea	ATP5ME
snx4	SNX4
CDH2	CDH2
abtb1	ABTB1
ift80	IFT80
pthlha	PTHLH
gpr85	GPR85
pde6b	PDE6B
TMEM168	TMEM168
C11orf98	C11orf98
olfm2a	OLFM2
fam167ab	FAM167A
arsh	ARSD
kcnj14	KCNJ14
il10	IL10
mob3c	MOB3C
lgi1a	LGI4
lgi1a	LGI1
lgi1a	LRG1
lgi1a	LRRC26
neto2b	NETO2
MAPKAPK2	MAPKAPK2
lca5	LCA5
CERS5	CERS5
mitfa	MITF
sh3bgrl2	SH3BGRL2
myh14	MYH14
smc4	SMC4
tmem275b	TMEM275
thoc2	THOC2
rpl18a	RPL18A
MARK1	MARK1
zgc:77650	ARF5
tmem14ca	TMEM14C
spg21	SPG21
ifrd1	IFRD1
dyrk3	DYRK3
psmc5	PSMC5
plcxd2	PLCXD2
zgc:77752	PTPDC1
smarcd2	SMARCD2
stag2a	STAG2
dmbx1b	DMBX1
abhd6b	ABHD6
mir16a	MIR16-2
ndufa8	NDUFA8
xpot	XPOT
dock4b	DOCK4
trim35-30	CIMAP1B
ATXN7L3	ATXN7L3
phldb2b	PHLDB2
ercc1	ERCC1
morn5	MORN5
kpna4	KPNA4
rassf5	RASSF5
kctd6b	KCTD6
kdelr3	KDELR3
prmt2	PRMT2
rabl2	RABL2B
rabl2	RABL2A
dsc2l	DSC3
dsc2l	DSC2
dsc2l	DSC1
lysmd3	LYSMD3
uqcc5	UQCC5
mblac2	MBLAC2
efemp1	EFEMP1
ppm1lb	PPM1L
dsg2l	DSG2
ikbke	IKBKE
MIR216A	MIR216A
ywhabb	YWHAB
eya4	EYA4
uqcrh	UQCRHL
uqcrh	UQCRH
rtcb	RTCB
rtkna	RTKN
dip2a	DIP2A
rpl18	RPL18
nmd3	NMD3
slc4a1b	SLC4A1
zfpm2a	ZFPM2
shank3a	SHANK3
xpo5	XPO5
smn1	SMN2
smn1	SMN1
MEI1	MEI1
ngfrb	NGFR
tlcd4a	TLCD4
sphk2	SPHK2
trnt1	TRNT1
srgap2	SRGAP2C
srgap2	SRGAP2B
srgap2	SRGAP2
bco1	BCO1
il17a/f1	IL17F
fbxo7	FBXO7
pabpc1l	PABPC1L
seh1l	SEH1L
lzts1	LZTS1
sptssb	SPTSSB
cyth2	CYTH2
lmcd1	LMCD1
ccdc134	CCDC134
otol1b	OTOL1
GHRHR	GHRHR
b3gntl1	B3GNTL1
mcm2	MCM2
whrnb	WHRN
zc2hc1a	ZC2HC1A
lrrn3b	LRRN3
srebf2	SREBF2
tp53bp2a	TP53BP2
znf395a	ZNF395
dip2a	DIP2A
gtf2a2	GTF2A2
cald1a	CALD1
podxl2	PODXL2
noxa1	NOXA1
blcap	BLCAP
kiaa0930	KIAA0930
ldlrad4b	LDLRAD4
FOXB1	FOXB1
ripor3	RIPOR3
anxa2b	ANXA2
ndufa3	NDUFA3
fyco1a	FYCO1
fam210ab	FAM210A
nup50	NUP50
bco2l	BCO2
preb	PREB
nol12	NOL12
dpp7	DPP7
rps12	RPS12
slc25a10b	SLC25A10
zgc:101564	FAM72C
zgc:101564	FAM72A
zgc:101564	FAM72B
zgc:101564	FAM72D
triobpb	TRIOBP
phf21b	PHF21B
arsa	ARSA
dap	DAP
man1b1b	MAN1B1
SEMA4G	SEMA4G
xcr1a.1	XCR1
ndufa6	NDUFA6
ankrd33ba	ANKRD33B
SNORD100	SNORD100
mapk8ip2	MAPK8IP2
ropn1l	ROPN1L
tcf21	TCF21
fbl	FBL
fbl	FBLL1
cflar	CFLAR
cnot3a	CNOT3
fam219ab	FAM219A
cacna1ba	CACNA1B
dennd1c	DENND1C
ARHGAP8	ARHGAP8
itr1	OXTR
nup58	NUP58
tbpl1	TBPL1
stx1a	STX1A
mycbpap	MYCBPAP
dyrk1b	DYRK1B
rdh8a	RDH8
bud23	BUD23
klf9	KLF9
slc2a12	SLC2A12
cradd	CRADD
rrp9	RRP9
olfml2ba	OLFML2B
prpf31	PRPF31
lzts2a	LZTS2
hycc2	HYCC2
socs2	SOCS2
SGK1	SGK1
notch3	NOTCH3
kifc3	KIFC3
opn1sw1	OPN1SW
grm2b	GRM2
mtmr6	MTMR6
zp3a.1	POMZP3
zp3a.1	ZP3
DNAJC30	DNAJC30
smdt1a	SMDT1
ppox	PPOX
atf6	ATF6
mdfi	MDFI
SH2B2	SH2B2
fam234b	FAM234B
tekt4	MAFIP
tekt4	TEKT4
TEX264	TEX264
sacm1lb	SACM1L
tfeb	TFEB
si:cabz01100188.1	LOXL4
trpm2	TRPM2
trpm3	TRPM3
tnpo3	TNPO3
poldip3	POLDIP3
katnb1	KATNB1
r3hcc1l	R3HCC1L
eeig1a	EEIG1
aldh8a1	ALDH8A1
rbm5	RBM5
amer2	AMER2
lmtk3	LMTK3
NXPH3	NXPH3
crtac1a	CRTAC1
SPOP	SPOP
leng1	LENG1
irf5	IRF5
zfhx4	ZFHX4
chkb	CHKB
rrp7a	RRP7A
rab8b	RAB8B
hbs1l	HBS1L
tmc4	TMC4
sfxn3	SFXN3
si:ch211-45c16.2	MAP3K13
slc38a3b	SLC38A3
cenpt	CENPT
SLC6A20	SLC6A20
cpt1b	CPT1B
RDH8	RDH8
mboat7	MBOAT7
ndufa4b	NDUFA4
stmp1	STMP1
golga7ba	GOLGA7B
cux1a	CUX1
myb	MYB
zdhhc12a	ZDHHC12
mat1a	MAT1A
FUT4	FUT4
mir204-1	MIR204
rps9	RPS9
ggctb	GGCT
rundc3ab	RUNDC3A
dhx57	DHX57
tcaim	TCAIM
rbm39b	RBM39
sephs1	SEPHS1
pex2	PEX2
zfyve27	ZFYVE27
rrp15	RRP15
cemip2	CEMIP2
rxrgb	RXRG
morn2	MORN2
hnf4g	HNF4G
bend7	BEND7
stox1	STOX1
chsy1	CHSY1
strip2	STRIP2
gpr141	GPR141
atp6v1f	ATP6V1F
ccar1	CCAR1
pi4k2a	PI4K2A
SNORA62	SNORA6
prpf18	PRPF18
SET	SET
pfkla	PFKL
taco1	TACO1
pign	PIGN
PDE7B	PDE7B
AHCYL2	AHCYL2
wdr53	WDR53
camsap3	CAMSAP3
gnai2b	GNAI2
neu4	NEU4
abhd17b	ABHD17B
exosc1	EXOSC1
lxn	LXN
erbb2	ERBB2
mtfr2	MTFR2
knop1	KNOP1
zgc:101016	C9orf85
xab2	XAB2
gfm1	GFM1
leng8	LENG8
lamtor4	LAMTOR4
relch	RELCH
SELE	SELE
tmem209	TMEM209
slc9a5	SLC9A5
ARF5	ARF5
gprc5bb	GPRC5B
uba7	UBA1
uba7	UBA7
tet1	TET1
cnot10	CNOT10
gda	GDA
tmem169b	TMEM169
wwox	WWOX
eif2d	EIF2D
gcc1	GCC1
cdc42ep5	CDC42EP5
xrcc5	XRCC5
fhod1	FHOD1
dennd6b	DENND6B
itpkcb	ITPKC
grwd1	GRWD1
firrm	FIRRM
nfat5a	NFAT5
lta4h	LTA4H
actmap	ACTMAP
inka1b	INKA1
pkd1a	PKD1L3
pkd1a	PKDREJ
pkd1a	PKD1L2
pkd1a	PKD1
pkd1a	PKD2L2
prdm4	PRDM4
pgap3	PGAP3
csf1b	CSF1
snrpa	SNRPA
mst1ra	MST1R
flcn	FLCN
nudt7	NUDT7
si:ch211-214j8.12	FBXL19
ren	REN
hprt1l	PRTFDC1
ASCL4	ASCL4
RASGEF1B	RASGEF1B
psmb9a	PSMB9
scyl3	SCYL3
leng9	LENG9
psmd7	PSMD7
prkg2	PRKG2
entpd4	ENTPD4
fbxo10	FBXO10
CEBPG	CEBPG
lpxn	LPXN
camkva	CAMKV
svopl	SVOPL
cebpa	CEBPA
ttyh1	TTYH1
marchf4b	MARCHF4
polr1e	POLR1E
magi1a	MAGI1
fbxl14a	FBXL14
ano10a	ANO10
clasrp	CLASRP
josd2	JOSD2
smarcal1	SMARCAL1
bmp3	BMP3
FOXD2	FOXD2
slc25a37	SLC25A37
foxe3	FOXE1
ube2s	UBE2S
rbm6	RBM6
nme9	NME9
erc1a	ERC1
nkx3-1	NKX3-1
haus8	HAUS8
zgc:162707	C3orf70
gpatch1	GPATCH1
fgf5	FGF5
stc1	STC1
cdpf1	CDPF1
shisa7a	SHISA7
prdm8b	PRDM8
ehhadh	EHHADH
ZBTB5	ZBTB5
sac3d1	SAC3D1
si:dkeyp-69b9.6	ZNF865
antxr2a	ANTXR2
pparaa	PPARA
dbpb	DBP
snrka	SNRK
znf296	ZNF296
igf2bp2a	IGF2BP2
tnfrsf11a	TNFRSF1B
tnfrsf11a	TNFRSF25
tnfrsf11a	TNFRSF11A
tnfrsf11a	TNFRSF4
